virtual_time,x,y,action,channel,result
723.0000000000001,600.0000000000001,-1039.2304845413264,measure,14,no_signal
729.0000000000001,600.0000000000001,-1039.2304845413264,measure,15,no_signal
735.0000000000001,600.0000000000001,-1039.2304845413264,measure,16,no_signal
741.0000000000001,600.0000000000001,-1039.2304845413264,measure,18,no_signal
747.0000000000001,600.0000000000001,-1039.2304845413264,measure,20,no_signal
992.0000000000001,1200.0,0.0,measure,20,no_signal
998.0000000000001,1200.0,0.0,measure,2,direction
1004.0000000000001,1200.0,0.0,measure,3,no_signal
1010.0000000000001,1200.0,0.0,measure,5,direction
1016.0000000000001,1200.0,0.0,measure,12,no_signal
1022.0000000000001,1200.0,0.0,measure,13,no_signal
1028.0,1200.0,0.0,measure,14,no_signal
1034.0,1200.0,0.0,measure,15,no_signal
1040.0,1200.0,0.0,measure,16,no_signal
1046.0,1200.0,0.0,measure,18,no_signal
1052.0,1200.0,0.0,measure,19,direction
1298.0,600.0000000000001,1039.2304845413264,measure,3,direction
1304.0,600.0000000000001,1039.2304845413264,measure,12,no_signal
1310.0,600.0000000000001,1039.2304845413264,measure,13,no_signal
1316.0,600.0000000000001,1039.2304845413264,measure,14,no_signal
1322.0,600.0000000000001,1039.2304845413264,measure,15,no_signal
1328.0,600.0000000000001,1039.2304845413264,measure,16,no_signal
1334.0,600.0000000000001,1039.2304845413264,measure,18,no_signal
1340.0,600.0000000000001,1039.2304845413264,measure,20,no_signal
1585.0,-599.9999999999998,1039.2304845413264,measure,20,no_signal
1591.0,-599.9999999999998,1039.2304845413264,measure,12,direction
1597.0,-599.9999999999998,1039.2304845413264,measure,13,no_signal
1603.0,-599.9999999999998,1039.2304845413264,measure,14,no_signal
1609.0,-599.9999999999998,1039.2304845413264,measure,15,direction
1615.0,-599.9999999999998,1039.2304845413264,measure,16,no_signal
1621.0,-599.9999999999998,1039.2304845413264,measure,18,direction
1627.0,-599.9999999999998,1039.2304845413264,measure,1,direction
1633.0,-599.9999999999998,1039.2304845413264,measure,6,no_signal
1639.0,-599.9999999999998,1039.2304845413264,measure,7,no_signal
1645.0,-599.9999999999998,1039.2304845413264,measure,8,no_signal
1651.0,-599.9999999999998,1039.2304845413264,measure,10,direction
1657.0,-599.9999999999998,1039.2304845413264,measure,11,no_signal
1663.0,-599.9999999999998,1039.2304845413264,measure,17,direction
1811.1655494815554,-755.6135332136164,340.5218240542333,clear,1,success
1816.1655494815554,-755.6135332136164,340.5218240542333,measure,17,direction
1822.1655494815554,-755.6135332136164,340.5218240542333,measure,6,no_signal
1828.1655494815554,-755.6135332136164,340.5218240542333,measure,7,no_signal
1834.1655494815554,-755.6135332136164,340.5218240542333,measure,8,direction
1840.1655494815554,-755.6135332136164,340.5218240542333,measure,10,direction
1846.1655494815554,-755.6135332136164,340.5218240542333,measure,11,no_signal
1852.1655494815554,-755.6135332136164,340.5218240542333,measure,12,direction
1858.1655494815554,-755.6135332136164,340.5218240542333,measure,15,direction
1864.1655494815554,-755.6135332136164,340.5218240542333,measure,18,direction
1945.0819293368306,-967.8094743408677,655.252345019997,clear,17,success
1950.0819293368306,-967.8094743408677,655.252345019997,measure,18,direction
1956.0819293368306,-967.8094743408677,655.252345019997,measure,6,no_signal
1962.0819293368306,-967.8094743408677,655.252345019997,measure,7,no_signal
1968.0819293368306,-967.8094743408677,655.252345019997,measure,8,direction
1974.0819293368306,-967.8094743408677,655.252345019997,measure,11,no_signal
1980.0819293368306,-967.8094743408677,655.252345019997,measure,12,direction
1986.0819293368306,-967.8094743408677,655.252345019997,measure,15,direction
2025.850249963553,-836.2291155949731,768.8635776176849,clear,10,success
2031.850249963553,-836.2291155949731,768.8635776176849,measure,6,no_signal
2037.850249963553,-836.2291155949731,768.8635776176849,measure,7,no_signal
2043.850249963553,-836.2291155949731,768.8635776176849,measure,11,no_signal
2049.8502499635533,-836.2291155949731,768.8635776176849,measure,12,direction
2125.508294553686,-1184.803077683491,826.3976943349998,clear,15,success
2130.508294553686,-1184.803077683491,826.3976943349998,measure,12,direction
2136.508294553686,-1184.803077683491,826.3976943349998,measure,11,no_signal
2214.988330979063,-1062.9717456245255,1173.0098989031694,clear,18,success
2219.988330979063,-1062.9717456245255,1173.0098989031694,measure,11,no_signal
2323.701948956566,-573.2411324161808,1111.582007503668,clear,12,success
2328.701948956566,-573.2411324161808,1111.582007503668,measure,11,no_signal
2334.701948956566,-573.2411324161808,1111.582007503668,measure,6,no_signal
2340.701948956566,-573.2411324161808,1111.582007503668,measure,7,no_signal
2652.4250620323396,-1214.1087517626136,-292.7105931152906,clear,8,no_target_in_range
2658.4250620323396,-1214.1087517626136,-292.7105931152906,measure,8,direction
2664.4250620323396,-1214.1087517626136,-292.7105931152906,measure,9,direction
2672.2359209508963,-1205.7528812170474,-281.41003454827836,clear,8,success
2678.2359209508963,-1205.7528812170474,-281.41003454827836,measure,4,no_signal
2684.2359209508963,-1205.7528812170474,-281.41003454827836,measure,7,no_signal
2690.2359209508963,-1205.7528812170474,-281.41003454827836,measure,6,no_signal
2696.2359209508963,-1205.7528812170474,-281.41003454827836,measure,19,no_signal
2702.2359209508963,-1205.7528812170474,-281.41003454827836,measure,11,no_signal
2708.2359209508963,-1205.7528812170474,-281.41003454827836,measure,2,no_signal
2714.2359209508963,-1205.7528812170474,-281.41003454827836,measure,5,no_signal
2720.2359209508963,-1205.7528812170474,-281.41003454827836,measure,3,no_signal
2726.2359209508963,-1205.7528812170474,-281.41003454827836,measure,9,direction
2993.7201290622183,-697.3452183707914,-1491.3565771917542,clear,9,success
2999.7201290622183,-697.3452183707914,-1491.3565771917542,measure,4,no_signal
3005.7201290622183,-697.3452183707914,-1491.3565771917542,measure,7,no_signal
3011.7201290622183,-697.3452183707914,-1491.3565771917542,measure,6,no_signal
3017.7201290622183,-697.3452183707914,-1491.3565771917542,measure,19,no_signal
3023.7201290622183,-697.3452183707914,-1491.3565771917542,measure,11,no_signal
3029.7201290622183,-697.3452183707914,-1491.3565771917542,measure,2,no_signal
3035.7201290622183,-697.3452183707914,-1491.3565771917542,measure,5,no_signal
3041.7201290622183,-697.3452183707914,-1491.3565771917542,measure,3,no_signal
3232.129601339109,188.39908740827104,-1235.1762473145395,measure,4,direction
3238.129601339109,188.39908740827104,-1235.1762473145395,measure,6,no_signal
3244.129601339109,188.39908740827104,-1235.1762473145395,measure,7,no_signal
3250.129601339109,188.39908740827104,-1235.1762473145395,measure,11,no_signal
3256.129601339109,188.39908740827104,-1235.1762473145395,measure,19,no_signal
3262.129601339109,188.39908740827104,-1235.1762473145395,measure,2,no_signal
3268.129601339109,188.39908740827104,-1235.1762473145395,measure,3,no_signal
3274.129601339109,188.39908740827104,-1235.1762473145395,measure,5,no_signal
3464.102120605229,842.7668443766827,-581.5910113035732,measure,5,direction
3470.102120605229,842.7668443766827,-581.5910113035732,measure,2,direction
3476.102120605229,842.7668443766827,-581.5910113035732,measure,4,direction
3482.102120605229,842.7668443766827,-581.5910113035732,measure,6,direction
3488.102120605229,842.7668443766827,-581.5910113035732,measure,7,direction
3494.102120605229,842.7668443766827,-581.5910113035732,measure,11,no_signal
3500.102120605229,842.7668443766827,-581.5910113035732,measure,19,no_signal
3597.5047287348107,1081.315332713674,-977.2558548781079,clear,4,success
3602.5047287348107,1081.315332713674,-977.2558548781079,measure,19,no_signal
3608.5047287348107,1081.315332713674,-977.2558548781079,measure,11,no_signal
3835.7798523964484,1492.2433844625916,66.11436399049198,clear,5,no_target_in_range
3840.7798523964484,1492.2433844625916,66.11436399049198,measure,11,direction
3846.7798523964484,1492.2433844625916,66.11436399049198,measure,2,direction
3852.7798523964484,1492.2433844625916,66.11436399049198,measure,3,no_signal
3858.7798523964484,1492.2433844625916,66.11436399049198,measure,5,direction
3864.7798523964484,1492.2433844625916,66.11436399049198,measure,6,direction
3870.7798523964484,1492.2433844625916,66.11436399049198,measure,7,direction
3876.7798523964484,1492.2433844625916,66.11436399049198,measure,19,direction
3884.511503778493,1479.1388103870675,62.26493284748048,clear,5,success
3889.511503778493,1479.1388103870675,62.26493284748048,measure,19,direction
3895.511503778493,1479.1388103870675,62.26493284748048,measure,3,no_signal
3901.511503778493,1479.1388103870675,62.26493284748048,measure,11,direction
3912.6018001838265,1500.646536902431,83.82207685499756,clear,2,success
3917.6018001838265,1500.646536902431,83.82207685499756,measure,11,direction
3923.6018001838265,1500.646536902431,83.82207685499756,measure,3,no_signal
3929.6018001838265,1500.646536902431,83.82207685499756,measure,19,direction
4022.9766284260304,1062.6945966426822,142.5660526627077,clear,6,success
4027.9766284260304,1062.6945966426822,142.5660526627077,measure,19,direction
4033.9766284260304,1062.6945966426822,142.5660526627077,measure,3,no_signal
4039.9766284260304,1062.6945966426822,142.5660526627077,measure,11,direction
4140.895438497182,677.4019097757233,428.1531647379571,clear,7,success
4146.895438497182,677.4019097757233,428.1531647379571,measure,3,direction
4152.895438497182,677.4019097757233,428.1531647379571,measure,19,direction
4204.473947692246,752.1162489212417,648.7358147739778,clear,11,success
4209.473947692246,752.1162489212417,648.7358147739778,measure,19,direction
4305.916198557487,788.3569762448008,1104.5085001837135,clear,3,success
4488.035482565066,1601.4830801125197,753.6424881608423,clear,19,success
4488.035482565066,1601.4830801125197,753.6424881608423,exit,,
