step,virtual_time_before,virtual_time_after,action_type,target_x,target_y,channel,policy_mode,reason_code,movement_distance,movement_time,switch_time,action_time
3,706.0,712.0,measure,600.0000000000001,1039.2304845413264,3,certificate,coverage,0.0,0.0,1.0,5.0
3,712.0,718.0,measure,600.0000000000001,1039.2304845413264,5,certificate,coverage,0.0,0.0,1.0,5.0
3,718.0,724.0,measure,600.0000000000001,1039.2304845413264,6,certificate,coverage,0.0,0.0,1.0,5.0
3,724.0,730.0,measure,600.0000000000001,1039.2304845413264,7,certificate,coverage,0.0,0.0,1.0,5.0
3,730.0,736.0,measure,600.0000000000001,1039.2304845413264,8,certificate,coverage,0.0,0.0,1.0,5.0
3,736.0,742.0,measure,600.0000000000001,1039.2304845413264,10,certificate,coverage,0.0,0.0,1.0,5.0
3,742.0,748.0,measure,600.0000000000001,1039.2304845413264,11,certificate,coverage,0.0,0.0,1.0,5.0
3,748.0,754.0,measure,600.0000000000001,1039.2304845413264,13,certificate,coverage,0.0,0.0,1.0,5.0
3,754.0,760.0,measure,600.0000000000001,1039.2304845413264,14,certificate,coverage,0.0,0.0,1.0,5.0
3,760.0,766.0,measure,600.0000000000001,1039.2304845413264,15,certificate,coverage,0.0,0.0,1.0,5.0
3,766.0,772.0,measure,600.0000000000001,1039.2304845413264,16,certificate,coverage,0.0,0.0,1.0,5.0
3,772.0,778.0,measure,600.0000000000001,1039.2304845413264,17,certificate,coverage,0.0,0.0,1.0,5.0
3,778.0,784.0,measure,600.0000000000001,1039.2304845413264,20,certificate,coverage,0.0,0.0,1.0,5.0
4,784.0,1029.0,measure,-599.9999999999998,1039.2304845413264,20,certificate,coverage,1200.0,240.0,0.0,5.0
4,1029.0,1035.0,measure,-599.9999999999998,1039.2304845413264,2,certificate,coverage,0.0,0.0,1.0,5.0
4,1035.0,1041.0,measure,-599.9999999999998,1039.2304845413264,3,certificate,coverage,0.0,0.0,1.0,5.0
4,1041.0,1047.0,measure,-599.9999999999998,1039.2304845413264,5,certificate,coverage,0.0,0.0,1.0,5.0
4,1047.0,1053.0,measure,-599.9999999999998,1039.2304845413264,6,certificate,coverage,0.0,0.0,1.0,5.0
4,1053.0,1059.0,measure,-599.9999999999998,1039.2304845413264,8,certificate,coverage,0.0,0.0,1.0,5.0
4,1059.0,1065.0,measure,-599.9999999999998,1039.2304845413264,10,certificate,coverage,0.0,0.0,1.0,5.0
4,1065.0,1071.0,measure,-599.9999999999998,1039.2304845413264,11,certificate,coverage,0.0,0.0,1.0,5.0
4,1071.0,1077.0,measure,-599.9999999999998,1039.2304845413264,13,certificate,coverage,0.0,0.0,1.0,5.0
4,1077.0,1083.0,measure,-599.9999999999998,1039.2304845413264,14,certificate,coverage,0.0,0.0,1.0,5.0
4,1083.0,1089.0,measure,-599.9999999999998,1039.2304845413264,15,certificate,coverage,0.0,0.0,1.0,5.0
4,1089.0,1095.0,measure,-599.9999999999998,1039.2304845413264,16,certificate,coverage,0.0,0.0,1.0,5.0
4,1095.0,1101.0,measure,-599.9999999999998,1039.2304845413264,17,certificate,coverage,0.0,0.0,1.0,5.0
5,1101.0,1346.0,measure,-1200.0,1.4695761589768238e-13,17,certificate,coverage,1200.0,240.0,0.0,5.0
5,1346.0,1352.0,measure,-1200.0,1.4695761589768238e-13,2,certificate,coverage,0.0,0.0,1.0,5.0
5,1352.0,1358.0,measure,-1200.0,1.4695761589768238e-13,3,certificate,coverage,0.0,0.0,1.0,5.0
5,1358.0,1364.0,measure,-1200.0,1.4695761589768238e-13,5,certificate,coverage,0.0,0.0,1.0,5.0
5,1364.0,1370.0,measure,-1200.0,1.4695761589768238e-13,6,certificate,coverage,0.0,0.0,1.0,5.0
5,1370.0,1376.0,measure,-1200.0,1.4695761589768238e-13,8,certificate,coverage,0.0,0.0,1.0,5.0
5,1376.0,1382.0,measure,-1200.0,1.4695761589768238e-13,10,certificate,coverage,0.0,0.0,1.0,5.0
5,1382.0,1388.0,measure,-1200.0,1.4695761589768238e-13,13,certificate,coverage,0.0,0.0,1.0,5.0
5,1388.0,1394.0,measure,-1200.0,1.4695761589768238e-13,14,certificate,coverage,0.0,0.0,1.0,5.0
5,1394.0,1400.0,measure,-1200.0,1.4695761589768238e-13,16,certificate,coverage,0.0,0.0,1.0,5.0
5,1400.0,1406.0,measure,-1200.0,1.4695761589768238e-13,20,certificate,coverage,0.0,0.0,1.0,5.0
6,1406.0,1651.0,measure,-600.0000000000006,-1039.2304845413262,20,certificate,coverage,1200.0,240.0,0.0,5.0
6,1651.0,1657.0,measure,-600.0000000000006,-1039.2304845413262,2,certificate,coverage,0.0,0.0,1.0,5.0
6,1657.0,1663.0,measure,-600.0000000000006,-1039.2304845413262,3,certificate,coverage,0.0,0.0,1.0,5.0
6,1663.0,1669.0,measure,-600.0000000000006,-1039.2304845413262,5,certificate,coverage,0.0,0.0,1.0,5.0
6,1669.0,1675.0,measure,-600.0000000000006,-1039.2304845413262,6,certificate,coverage,0.0,0.0,1.0,5.0
6,1675.0,1681.0,measure,-600.0000000000006,-1039.2304845413262,8,certificate,coverage,0.0,0.0,1.0,5.0
6,1681.0,1687.0,measure,-600.0000000000006,-1039.2304845413262,10,certificate,coverage,0.0,0.0,1.0,5.0
6,1687.0,1693.0,measure,-600.0000000000006,-1039.2304845413262,13,certificate,coverage,0.0,0.0,1.0,5.0
6,1693.0,1699.0,measure,-600.0000000000006,-1039.2304845413262,14,certificate,coverage,0.0,0.0,1.0,5.0
6,1699.0,1705.0,measure,-600.0000000000006,-1039.2304845413262,16,certificate,coverage,0.0,0.0,1.0,5.0
6,1705.0,1711.0,measure,-600.0000000000006,-1039.2304845413262,17,certificate,coverage,0.0,0.0,1.0,5.0
7,1711.0,1956.0,measure,600.0000000000001,-1039.2304845413264,17,certificate,coverage,1200.0,240.0,0.0,5.0
7,1956.0,1962.0,measure,600.0000000000001,-1039.2304845413264,2,certificate,coverage,0.0,0.0,1.0,5.0
7,1962.0,1968.0,measure,600.0000000000001,-1039.2304845413264,3,certificate,coverage,0.0,0.0,1.0,5.0
7,1968.0,1974.0,measure,600.0000000000001,-1039.2304845413264,5,certificate,coverage,0.0,0.0,1.0,5.0
7,1974.0,1980.0,measure,600.0000000000001,-1039.2304845413264,6,certificate,coverage,0.0,0.0,1.0,5.0
7,1980.0,1986.0,measure,600.0000000000001,-1039.2304845413264,8,certificate,coverage,0.0,0.0,1.0,5.0
7,1986.0,1992.0,measure,600.0000000000001,-1039.2304845413264,13,certificate,coverage,0.0,0.0,1.0,5.0
7,1992.0,1998.0,measure,600.0000000000001,-1039.2304845413264,14,certificate,coverage,0.0,0.0,1.0,5.0
7,1998.0,2004.0,measure,600.0000000000001,-1039.2304845413264,16,certificate,coverage,0.0,0.0,1.0,5.0
7,2004.0,2010.0,measure,600.0000000000001,-1039.2304845413264,20,certificate,coverage,0.0,0.0,1.0,5.0
8,2010.0,2016.0,measure,600.0000000000001,-1039.2304845413264,9,active_localization,nbv,0.0,0.0,1.0,5.0
8,2016.0,2022.0,measure,600.0000000000001,-1039.2304845413264,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,2022.0,2028.0,measure,600.0000000000001,-1039.2304845413264,10,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,2028.0,2034.0,measure,600.0000000000001,-1039.2304845413264,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,2034.0,2040.0,measure,600.0000000000001,-1039.2304845413264,19,active_localization,nbv,0.0,0.0,1.0,5.0
10,2040.0,2046.0,measure,600.0000000000001,-1039.2304845413264,1,active_localization,nbv,0.0,0.0,1.0,5.0
11,2046.0,2052.0,measure,600.0000000000001,-1039.2304845413264,18,active_localization,nbv,0.0,0.0,1.0,5.0
12,2052.0,2058.0,measure,600.0000000000001,-1039.2304845413264,11,active_localization,nbv,0.0,0.0,1.0,5.0
13,2058.0,2064.0,measure,600.0000000000001,-1039.2304845413264,7,active_localization,nbv,0.0,0.0,1.0,5.0
14,2064.0,2070.0,measure,600.0000000000001,-1039.2304845413264,15,active_localization,nbv,0.0,0.0,1.0,5.0
15,2070.0,2221.134639,measure,613.5454982967628,-313.6837212717097,12,active_localization,nbv,725.673195,145.134639,1.0,5.0
15,2221.134639,2227.134639,measure,613.5454982967628,-313.6837212717097,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
15,2227.134639,2233.134639,measure,613.5454982967628,-313.6837212717097,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
15,2233.134639,2239.134639,measure,613.5454982967628,-313.6837212717097,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
15,2239.134639,2245.134639,measure,613.5454982967628,-313.6837212717097,18,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
15,2245.134639,2251.134639,measure,613.5454982967628,-313.6837212717097,19,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
16,2251.134639,2451.550033,clear,755.5612096478458,653.0173398167228,4,ready_clear,q3_risky_probe,977.076969,195.415394,0.0,5.0
16,2451.550033,2456.550033,measure,755.5612096478458,653.0173398167228,19,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,0.0,5.0
16,2456.550033,2462.550033,measure,755.5612096478458,653.0173398167228,1,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
16,2462.550033,2468.550033,measure,755.5612096478458,653.0173398167228,7,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
16,2468.550033,2474.550033,measure,755.5612096478458,653.0173398167228,9,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
16,2474.550033,2480.550033,measure,755.5612096478458,653.0173398167228,12,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
16,2480.550033,2486.550033,measure,755.5612096478458,653.0173398167228,18,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
17,2486.550033,2538.393638,clear,671.2574324253338,434.49741636350484,12,ready_clear,q3_risky_probe,234.218026,46.843605,0.0,5.0
17,2538.393638,2543.393638,measure,671.2574324253338,434.49741636350484,18,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,0.0,5.0
17,2543.393638,2549.393638,measure,671.2574324253338,434.49741636350484,1,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
17,2549.393638,2555.393638,measure,671.2574324253338,434.49741636350484,7,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
17,2555.393638,2561.393638,measure,671.2574324253338,434.49741636350484,9,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
17,2561.393638,2567.393638,measure,671.2574324253338,434.49741636350484,19,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
18,2567.393638,2768.382119,clear,1598.5298392743925,751.4406210657684,18,ready_clear,q3_risky_probe,979.942402,195.98848,0.0,5.0
18,2768.382119,2774.382119,measure,1598.5298392743925,751.4406210657684,1,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
19,2774.382119,3141.704536,clear,-221.06788951961613,837.0835256132527,19,ready_clear,q3_risky_probe,1821.612089,364.322418,0.0,3.0
19,3141.704536,3146.704536,measure,-221.06788951961613,837.0835256132527,1,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,0.0,5.0
19,3146.704536,3152.704536,measure,-221.06788951961613,837.0835256132527,7,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
19,3152.704536,3158.704536,measure,-221.06788951961613,837.0835256132527,9,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
19,3158.704536,3164.704536,measure,-221.06788951961613,837.0835256132527,11,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
19,3164.704536,3170.704536,measure,-221.06788951961613,837.0835256132527,15,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
19,3170.704536,3176.704536,measure,-221.06788951961613,837.0835256132527,19,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
20,3176.704536,3182.79509,clear,-216.81877125930868,833.6662637543477,19,ready_clear,clear,5.452769,1.090554,0.0,5.0
20,3182.79509,3188.79509,measure,-216.81877125930868,833.6662637543477,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
20,3188.79509,3194.79509,measure,-216.81877125930868,833.6662637543477,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
20,3194.79509,3200.79509,measure,-216.81877125930868,833.6662637543477,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
20,3200.79509,3206.79509,measure,-216.81877125930868,833.6662637543477,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
21,3206.79509,3380.075344,clear,354.61071429784363,1451.2619542995762,7,ready_clear,clear,841.401268,168.280254,0.0,5.0
21,3380.075344,3386.075344,measure,354.61071429784363,1451.2619542995762,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
22,3386.075344,3588.123547,clear,-566.0447765887784,1100.4153692762732,1,ready_clear,q3_risky_probe,985.241016,197.048203,0.0,5.0
22,3588.123547,3594.123547,measure,-566.0447765887784,1100.4153692762732,9,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
22,3594.123547,3600.123547,measure,-566.0447765887784,1100.4153692762732,11,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
22,3600.123547,3606.123547,measure,-566.0447765887784,1100.4153692762732,15,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,1.0,5.0
23,3606.123547,3765.425986,clear,-749.8147025383057,351.10923387656425,9,ready_clear,clear,771.512197,154.302439,0.0,5.0
23,3765.425986,3770.425986,measure,-749.8147025383057,351.10923387656425,15,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
23,3770.425986,3776.425986,measure,-749.8147025383057,351.10923387656425,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
24,3776.425986,3906.446328,clear,-1177.521501842181,806.980972049371,11,ready_clear,clear,625.10171,125.020342,0.0,5.0
24,3906.446328,3912.446328,measure,-1177.521501842181,806.980972049371,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
25,3912.446328,3991.990498,clear,-1059.571882353566,1160.54669276707,15,ready_clear,clear,372.720849,74.54417,0.0,5.0
26,3991.990498,3997.990498,measure,-1059.571882353566,1160.54669276707,10,active_localization,nbv,0.0,0.0,1.0,5.0
27,3997.990498,4256.628005,measure,-860.0663256587018,-91.84987054539624,10,active_localization,nbv,1268.187533,253.637507,0.0,5.0
28,4256.628005,4388.446758,measure,-760.3135473112698,-718.0481522016294,10,active_localization,nbv,634.093767,126.818753,0.0,5.0
29,4388.446758,4540.166563,clear,-689.6555272671627,-1458.2825444726955,10,ready_clear,q3_risky_probe,743.599026,148.719805,0.0,3.0
29,4540.166563,4545.166563,measure,-689.6555272671627,-1458.2825444726955,10,ready_clear,q3_risky_probe:opportunistic,0.0,0.0,0.0,5.0
30,4545.166563,4551.896789,measure,-691.3580852901113,-1466.764486421345,10,active_localization,nbv,8.65113,1.730226,0.0,5.0
31,4551.896789,4559.738036,clear,-694.2000713361653,-1480.6835477870604,10,ready_clear,clear,14.206236,2.841247,0.0,5.0
32,4559.738036,4559.738036,exit,,,,lifecycle,enter_exit,0.0,0.0,0.0,0.0
