step,virtual_time,x,y,channel,result,bearing_deg,status_before,status_after,svd_deg
5,1364.0,-1200.0,1.4695761589768238e-13,5,no_signal,,UNKNOWN,UNKNOWN,
5,1370.0,-1200.0,1.4695761589768238e-13,6,no_signal,,UNKNOWN,UNKNOWN,
5,1376.0,-1200.0,1.4695761589768238e-13,8,no_signal,,UNKNOWN,UNKNOWN,
5,1382.0,-1200.0,1.4695761589768238e-13,10,no_signal,,UNKNOWN,UNKNOWN,
5,1388.0,-1200.0,1.4695761589768238e-13,13,no_signal,,UNKNOWN,UNKNOWN,
5,1394.0,-1200.0,1.4695761589768238e-13,14,no_signal,,UNKNOWN,UNKNOWN,
5,1400.0,-1200.0,1.4695761589768238e-13,16,no_signal,,UNKNOWN,UNKNOWN,
5,1406.0,-1200.0,1.4695761589768238e-13,20,no_signal,,UNKNOWN,UNKNOWN,
6,1651.0,-600.0000000000006,-1039.2304845413262,20,no_signal,,UNKNOWN,UNKNOWN,
6,1657.0,-600.0000000000006,-1039.2304845413262,2,no_signal,,UNKNOWN,UNKNOWN,
6,1663.0,-600.0000000000006,-1039.2304845413262,3,no_signal,,UNKNOWN,UNKNOWN,
6,1669.0,-600.0000000000006,-1039.2304845413262,5,no_signal,,UNKNOWN,UNKNOWN,
6,1675.0,-600.0000000000006,-1039.2304845413262,6,no_signal,,UNKNOWN,UNKNOWN,
6,1681.0,-600.0000000000006,-1039.2304845413262,8,no_signal,,UNKNOWN,UNKNOWN,
6,1687.0,-600.0000000000006,-1039.2304845413262,10,direction,257.77,UNKNOWN,ACTIVE,257.77
6,1693.0,-600.0000000000006,-1039.2304845413262,13,no_signal,,UNKNOWN,UNKNOWN,
6,1699.0,-600.0000000000006,-1039.2304845413262,14,no_signal,,UNKNOWN,UNKNOWN,
6,1705.0,-600.0000000000006,-1039.2304845413262,16,no_signal,,UNKNOWN,UNKNOWN,
6,1711.0,-600.0000000000006,-1039.2304845413262,17,no_signal,,UNKNOWN,UNKNOWN,
7,1956.0000000000002,600.0000000000001,-1039.2304845413264,17,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1962.0000000000002,600.0000000000001,-1039.2304845413264,2,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1968.0000000000002,600.0000000000001,-1039.2304845413264,3,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1974.0000000000002,600.0000000000001,-1039.2304845413264,5,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1980.0000000000002,600.0000000000001,-1039.2304845413264,6,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1986.0000000000002,600.0000000000001,-1039.2304845413264,8,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1992.0000000000002,600.0000000000001,-1039.2304845413264,13,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,1998.0000000000002,600.0000000000001,-1039.2304845413264,14,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,2004.0000000000002,600.0000000000001,-1039.2304845413264,16,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
7,2010.0000000000002,600.0000000000001,-1039.2304845413264,20,no_signal,,UNKNOWN,CERTIFIED_ABSENT,
8,2016.0000000000002,600.0000000000001,-1039.2304845413264,9,no_signal,,ACTIVE,ACTIVE,
8,2022.0000000000002,600.0000000000001,-1039.2304845413264,4,no_signal,,ACTIVE,ACTIVE,
8,2028.0000000000002,600.0000000000001,-1039.2304845413264,10,no_signal,,ACTIVE,ACTIVE,
8,2034.0000000000002,600.0000000000001,-1039.2304845413264,12,no_signal,,ACTIVE,ACTIVE,
9,2040.0000000000002,600.0000000000001,-1039.2304845413264,19,no_signal,,ACTIVE,ACTIVE,
10,2046.0000000000002,600.0000000000001,-1039.2304845413264,1,no_signal,,ACTIVE,ACTIVE,
11,2052.0,600.0000000000001,-1039.2304845413264,18,no_signal,,ACTIVE,ACTIVE,
12,2058.0,600.0000000000001,-1039.2304845413264,11,no_signal,,ACTIVE,ACTIVE,
13,2064.0,600.0000000000001,-1039.2304845413264,7,no_signal,,ACTIVE,ACTIVE,
14,2070.0,600.0000000000001,-1039.2304845413264,15,no_signal,,ACTIVE,ACTIVE,
15,2221.1346390377053,613.5454982967628,-313.6837212717097,12,direction,86.06,ACTIVE,ACTIVE,86.06
15,2227.1346390377053,613.5454982967628,-313.6837212717097,1,no_signal,,ACTIVE,ACTIVE,
15,2233.1346390377053,613.5454982967628,-313.6837212717097,4,direction,81.69,ACTIVE,ACTIVE,81.69
15,2239.1346390377053,613.5454982967628,-313.6837212717097,9,no_signal,,ACTIVE,ACTIVE,
15,2245.1346390377053,613.5454982967628,-313.6837212717097,18,no_signal,,ACTIVE,ACTIVE,
15,2251.1346390377053,613.5454982967628,-313.6837212717097,19,no_signal,,ACTIVE,ACTIVE,
16,2456.5500328816966,755.5612096478458,653.0173398167228,19,direction,169.65,ACTIVE,ACTIVE,169.65
16,2462.5500328816966,755.5612096478458,653.0173398167228,1,no_signal,,ACTIVE,ACTIVE,
16,2468.5500328816966,755.5612096478458,653.0173398167228,7,direction,116.45,ACTIVE,ACTIVE,116.45
16,2474.5500328816966,755.5612096478458,653.0173398167228,9,no_signal,,ACTIVE,ACTIVE,
16,2480.5500328816966,755.5612096478458,653.0173398167228,12,direction,249.85,ACTIVE,ACTIVE,249.85
16,2486.5500328816966,755.5612096478458,653.0173398167228,18,direction,6.81,ACTIVE,ACTIVE,6.81
17,2543.39363812296,671.2574324253338,434.49741636350484,18,direction,18.23,ACTIVE,ACTIVE,18.23
17,2549.39363812296,671.2574324253338,434.49741636350484,1,no_signal,,ACTIVE,ACTIVE,
17,2555.39363812296,671.2574324253338,434.49741636350484,7,direction,106.46,ACTIVE,ACTIVE,106.46
17,2561.39363812296,671.2574324253338,434.49741636350484,9,no_signal,,ACTIVE,ACTIVE,
17,2567.39363812296,671.2574324253338,434.49741636350484,19,direction,155.1,ACTIVE,ACTIVE,155.1
18,2774.3821185508245,1598.5298392743925,751.4406210657684,1,no_signal,,ACTIVE,ACTIVE,
19,3146.704536292673,-221.06788951961613,837.0835256132527,1,direction,142.5,ACTIVE,ACTIVE,142.5
19,3152.704536292673,-221.06788951961613,837.0835256132527,7,direction,46.67,ACTIVE,READY,46.67
19,3158.704536292673,-221.06788951961613,837.0835256132527,9,direction,222.45,ACTIVE,ACTIVE,222.45
19,3164.704536292673,-221.06788951961613,837.0835256132527,11,direction,180.66,ACTIVE,ACTIVE,180.66
19,3170.704536292673,-221.06788951961613,837.0835256132527,15,direction,157.38,ACTIVE,ACTIVE,157.38
19,3176.704536292673,-221.06788951961613,837.0835256132527,19,direction,320.89,ACTIVE,READY,320.89
20,3188.795089997951,-216.81877125930868,833.6662637543477,1,direction,142.68,ACTIVE,ACTIVE,142.68
20,3194.795089997951,-216.81877125930868,833.6662637543477,9,direction,222.22,ACTIVE,ACTIVE,222.22
20,3200.795089997951,-216.81877125930868,833.6662637543477,11,direction,180.65,ACTIVE,ACTIVE,180.65
20,3206.795089997951,-216.81877125930868,833.6662637543477,15,direction,157.48,ACTIVE,ACTIVE,157.48
21,3386.075343616033,354.61071429784363,1451.2619542995762,1,direction,200.88,ACTIVE,ACTIVE,200.88
22,3594.123546766653,-566.0447765887784,1100.4153692762732,9,direction,257.22,ACTIVE,READY,257.22
22,3600.123546766653,-566.0447765887784,1100.4153692762732,11,direction,205.27,ACTIVE,ACTIVE,205.27
22,3606.123546766653,-566.0447765887784,1100.4153692762732,15,direction,171.89,ACTIVE,ACTIVE,171.89
23,3770.425986181089,-749.8147025383057,351.10923387656425,15,direction,110.1,ACTIVE,ACTIVE,110.1
23,3776.425986181089,-749.8147025383057,351.10923387656425,11,direction,132.7,ACTIVE,READY,132.7
24,3912.446328179575,-1177.521501842181,806.980972049371,15,direction,72.0,ACTIVE,READY,72.0
26,3997.9904980667325,-1059.571882353566,1160.54669276707,10,no_signal,,ACTIVE,ACTIVE,
27,4256.628004674017,-860.0663256587018,-91.84987054539624,10,no_signal,,ACTIVE,ACTIVE,
28,4388.446757977659,-760.3135473112698,-718.0481522016294,10,direction,275.54,ACTIVE,ACTIVE,275.54
29,4545.166563154706,-689.6555272671627,-1458.2825444726955,10,direction,257.65,ACTIVE,ACTIVE,257.65
30,4551.896789071074,-691.3580852901113,-1466.764486421345,10,direction,257.46,ACTIVE,READY,257.46
