virtual_time,x,y,action,channel,result
2040.0000000000002,600.0000000000001,-1039.2304845413264,measure,19,no_signal
2046.0000000000002,600.0000000000001,-1039.2304845413264,measure,1,no_signal
2052.0,600.0000000000001,-1039.2304845413264,measure,18,no_signal
2058.0,600.0000000000001,-1039.2304845413264,measure,11,no_signal
2064.0,600.0000000000001,-1039.2304845413264,measure,7,no_signal
2070.0,600.0000000000001,-1039.2304845413264,measure,15,no_signal
2221.1346390377053,613.5454982967628,-313.6837212717097,measure,12,direction
2227.1346390377053,613.5454982967628,-313.6837212717097,measure,1,no_signal
2233.1346390377053,613.5454982967628,-313.6837212717097,measure,4,direction
2239.1346390377053,613.5454982967628,-313.6837212717097,measure,9,no_signal
2245.1346390377053,613.5454982967628,-313.6837212717097,measure,18,no_signal
2251.1346390377053,613.5454982967628,-313.6837212717097,measure,19,no_signal
2451.5500328816966,755.5612096478458,653.0173398167228,clear,4,success
2456.5500328816966,755.5612096478458,653.0173398167228,measure,19,direction
2462.5500328816966,755.5612096478458,653.0173398167228,measure,1,no_signal
2468.5500328816966,755.5612096478458,653.0173398167228,measure,7,direction
2474.5500328816966,755.5612096478458,653.0173398167228,measure,9,no_signal
2480.5500328816966,755.5612096478458,653.0173398167228,measure,12,direction
2486.5500328816966,755.5612096478458,653.0173398167228,measure,18,direction
2538.39363812296,671.2574324253338,434.49741636350484,clear,12,success
2543.39363812296,671.2574324253338,434.49741636350484,measure,18,direction
2549.39363812296,671.2574324253338,434.49741636350484,measure,1,no_signal
2555.39363812296,671.2574324253338,434.49741636350484,measure,7,direction
2561.39363812296,671.2574324253338,434.49741636350484,measure,9,no_signal
2567.39363812296,671.2574324253338,434.49741636350484,measure,19,direction
2768.3821185508245,1598.5298392743925,751.4406210657684,clear,18,success
2774.3821185508245,1598.5298392743925,751.4406210657684,measure,1,no_signal
3141.704536292673,-221.06788951961613,837.0835256132527,clear,19,no_target_in_range
3146.704536292673,-221.06788951961613,837.0835256132527,measure,1,direction
3152.704536292673,-221.06788951961613,837.0835256132527,measure,7,direction
3158.704536292673,-221.06788951961613,837.0835256132527,measure,9,direction
3164.704536292673,-221.06788951961613,837.0835256132527,measure,11,direction
3170.704536292673,-221.06788951961613,837.0835256132527,measure,15,direction
3176.704536292673,-221.06788951961613,837.0835256132527,measure,19,direction
3182.795089997951,-216.81877125930868,833.6662637543477,clear,19,success
3188.795089997951,-216.81877125930868,833.6662637543477,measure,1,direction
3194.795089997951,-216.81877125930868,833.6662637543477,measure,9,direction
3200.795089997951,-216.81877125930868,833.6662637543477,measure,11,direction
3206.795089997951,-216.81877125930868,833.6662637543477,measure,15,direction
3380.075343616033,354.61071429784363,1451.2619542995762,clear,7,success
3386.075343616033,354.61071429784363,1451.2619542995762,measure,1,direction
3588.123546766653,-566.0447765887784,1100.4153692762732,clear,1,success
3594.123546766653,-566.0447765887784,1100.4153692762732,measure,9,direction
3600.123546766653,-566.0447765887784,1100.4153692762732,measure,11,direction
3606.123546766653,-566.0447765887784,1100.4153692762732,measure,15,direction
3765.425986181089,-749.8147025383057,351.10923387656425,clear,9,success
3770.425986181089,-749.8147025383057,351.10923387656425,measure,15,direction
3776.425986181089,-749.8147025383057,351.10923387656425,measure,11,direction
3906.446328179575,-1177.521501842181,806.980972049371,clear,11,success
3912.446328179575,-1177.521501842181,806.980972049371,measure,15,direction
3991.9904980667325,-1059.571882353566,1160.54669276707,clear,15,success
3997.9904980667325,-1059.571882353566,1160.54669276707,measure,10,no_signal
4256.628004674017,-860.0663256587018,-91.84987054539624,measure,10,no_signal
4388.446757977659,-760.3135473112698,-718.0481522016294,measure,10,direction
4540.166563154706,-689.6555272671627,-1458.2825444726955,clear,10,no_target_in_range
4545.166563154706,-689.6555272671627,-1458.2825444726955,measure,10,direction
4551.896789071074,-691.3580852901113,-1466.764486421345,measure,10,direction
4559.738036360477,-694.2000713361653,-1480.6835477870604,clear,10,success
4559.738036360477,-694.2000713361653,-1480.6835477870604,exit,,
