step,virtual_time,x,y,channel,result,bearing_deg,status_before,status_after,svd_deg
21,958.635238111227,671.75144212722,-671.7514421272203,9,no_signal,,UNKNOWN,UNKNOWN,
21,964.635238111227,671.75144212722,-671.7514421272203,10,no_signal,,UNKNOWN,UNKNOWN,
21,970.635238111227,671.75144212722,-671.7514421272203,13,no_signal,,UNKNOWN,UNKNOWN,
21,976.635238111227,671.75144212722,-671.7514421272203,14,no_signal,,UNKNOWN,UNKNOWN,
21,982.635238111227,671.75144212722,-671.7514421272203,15,no_signal,,UNKNOWN,UNKNOWN,
21,988.635238111227,671.75144212722,-671.7514421272203,16,no_signal,,UNKNOWN,UNKNOWN,
21,994.635238111227,671.75144212722,-671.7514421272203,18,no_signal,,UNKNOWN,UNKNOWN,
21,1000.635238111227,671.75144212722,-671.7514421272203,19,no_signal,,UNKNOWN,UNKNOWN,
22,1103.9864752501849,245.87809284739427,-917.629534974615,19,no_signal,,UNKNOWN,UNKNOWN,
22,1109.9864752501849,245.87809284739427,-917.629534974615,5,no_signal,,UNKNOWN,UNKNOWN,
22,1115.9864752501849,245.87809284739427,-917.629534974615,9,no_signal,,UNKNOWN,UNKNOWN,
22,1121.9864752501849,245.87809284739427,-917.629534974615,10,no_signal,,UNKNOWN,UNKNOWN,
22,1127.9864752501849,245.87809284739427,-917.629534974615,13,no_signal,,UNKNOWN,UNKNOWN,
22,1133.9864752501849,245.87809284739427,-917.629534974615,14,no_signal,,UNKNOWN,UNKNOWN,
22,1139.9864752501849,245.87809284739427,-917.629534974615,15,no_signal,,UNKNOWN,UNKNOWN,
22,1145.9864752501849,245.87809284739427,-917.629534974615,16,no_signal,,UNKNOWN,UNKNOWN,
22,1151.9864752501849,245.87809284739427,-917.629534974615,18,no_signal,,UNKNOWN,UNKNOWN,
22,1157.9864752501849,245.87809284739427,-917.629534974615,20,no_signal,,UNKNOWN,UNKNOWN,
23,1261.3377123891426,-245.87809284739458,-917.6295349746149,20,no_signal,,UNKNOWN,UNKNOWN,
23,1267.3377123891426,-245.87809284739458,-917.6295349746149,5,no_signal,,UNKNOWN,UNKNOWN,
23,1273.3377123891426,-245.87809284739458,-917.6295349746149,9,no_signal,,UNKNOWN,UNKNOWN,
23,1279.3377123891426,-245.87809284739458,-917.6295349746149,10,no_signal,,UNKNOWN,UNKNOWN,
23,1285.3377123891426,-245.87809284739458,-917.6295349746149,13,no_signal,,UNKNOWN,UNKNOWN,
23,1291.3377123891426,-245.87809284739458,-917.6295349746149,14,no_signal,,UNKNOWN,UNKNOWN,
23,1297.3377123891426,-245.87809284739458,-917.6295349746149,15,no_signal,,UNKNOWN,UNKNOWN,
23,1303.3377123891426,-245.87809284739458,-917.6295349746149,16,no_signal,,UNKNOWN,UNKNOWN,
23,1309.3377123891426,-245.87809284739458,-917.6295349746149,18,no_signal,,UNKNOWN,UNKNOWN,
23,1315.3377123891426,-245.87809284739458,-917.6295349746149,19,no_signal,,UNKNOWN,UNKNOWN,
24,1418.6889495281005,-671.7514421272203,-671.7514421272201,19,no_signal,,UNKNOWN,UNKNOWN,
24,1424.6889495281005,-671.7514421272203,-671.7514421272201,5,no_signal,,UNKNOWN,UNKNOWN,
24,1430.6889495281005,-671.7514421272203,-671.7514421272201,9,no_signal,,UNKNOWN,UNKNOWN,
24,1436.6889495281005,-671.7514421272203,-671.7514421272201,10,no_signal,,UNKNOWN,UNKNOWN,
24,1442.6889495281005,-671.7514421272203,-671.7514421272201,13,no_signal,,UNKNOWN,UNKNOWN,
24,1448.6889495281005,-671.7514421272203,-671.7514421272201,14,no_signal,,UNKNOWN,UNKNOWN,
24,1454.6889495281005,-671.7514421272203,-671.7514421272201,15,no_signal,,UNKNOWN,UNKNOWN,
24,1460.6889495281005,-671.7514421272203,-671.7514421272201,16,no_signal,,UNKNOWN,UNKNOWN,
24,1466.6889495281005,-671.7514421272203,-671.7514421272201,18,no_signal,,UNKNOWN,UNKNOWN,
24,1472.6889495281005,-671.7514421272203,-671.7514421272201,20,no_signal,,UNKNOWN,UNKNOWN,
25,1576.0401866670584,-917.6295349746149,-245.87809284739475,20,no_signal,,UNKNOWN,UNKNOWN,
25,1582.0401866670584,-917.6295349746149,-245.87809284739475,5,no_signal,,UNKNOWN,UNKNOWN,
25,1588.0401866670584,-917.6295349746149,-245.87809284739475,9,no_signal,,UNKNOWN,UNKNOWN,
25,1594.0401866670584,-917.6295349746149,-245.87809284739475,10,direction,83.98,UNKNOWN,ACTIVE,83.98
25,1600.0401866670584,-917.6295349746149,-245.87809284739475,13,no_signal,,UNKNOWN,UNKNOWN,
25,1606.0401866670584,-917.6295349746149,-245.87809284739475,14,no_signal,,UNKNOWN,UNKNOWN,
25,1612.0401866670584,-917.6295349746149,-245.87809284739475,15,direction,103.41,UNKNOWN,ACTIVE,103.41
25,1618.0401866670584,-917.6295349746149,-245.87809284739475,16,no_signal,,UNKNOWN,UNKNOWN,
25,1624.0401866670584,-917.6295349746149,-245.87809284739475,18,no_signal,,UNKNOWN,UNKNOWN,
25,1630.0401866670584,-917.6295349746149,-245.87809284739475,19,no_signal,,UNKNOWN,UNKNOWN,
26,1733.3914238060163,-917.6295349746148,245.87809284739495,19,no_signal,,UNKNOWN,UNKNOWN,
26,1739.3914238060163,-917.6295349746148,245.87809284739495,5,no_signal,,UNKNOWN,UNKNOWN,
26,1745.3914238060163,-917.6295349746148,245.87809284739495,9,no_signal,,UNKNOWN,UNKNOWN,
26,1751.3914238060163,-917.6295349746148,245.87809284739495,13,no_signal,,UNKNOWN,UNKNOWN,
26,1757.3914238060163,-917.6295349746148,245.87809284739495,14,no_signal,,UNKNOWN,UNKNOWN,
26,1763.3914238060163,-917.6295349746148,245.87809284739495,16,no_signal,,UNKNOWN,UNKNOWN,
26,1769.3914238060163,-917.6295349746148,245.87809284739495,18,direction,98.88,UNKNOWN,ACTIVE,98.88
26,1775.3914238060163,-917.6295349746148,245.87809284739495,20,no_signal,,UNKNOWN,UNKNOWN,
27,1878.7426609449742,-671.7514421272201,671.7514421272202,20,no_signal,,UNKNOWN,UNKNOWN,
27,1884.7426609449742,-671.7514421272201,671.7514421272202,5,no_signal,,UNKNOWN,UNKNOWN,
27,1890.7426609449742,-671.7514421272201,671.7514421272202,9,no_signal,,UNKNOWN,UNKNOWN,
27,1896.7426609449742,-671.7514421272201,671.7514421272202,13,no_signal,,UNKNOWN,UNKNOWN,
27,1902.7426609449742,-671.7514421272201,671.7514421272202,14,no_signal,,UNKNOWN,UNKNOWN,
27,1908.7426609449742,-671.7514421272201,671.7514421272202,16,no_signal,,UNKNOWN,UNKNOWN,
27,1914.7426609449742,-671.7514421272201,671.7514421272202,19,no_signal,,UNKNOWN,UNKNOWN,
28,2018.0938980839321,-245.8780928473948,917.6295349746149,19,no_signal,,UNKNOWN,UNKNOWN,
28,2024.0938980839321,-245.8780928473948,917.6295349746149,5,no_signal,,UNKNOWN,UNKNOWN,
28,2030.0938980839321,-245.8780928473948,917.6295349746149,9,no_signal,,UNKNOWN,UNKNOWN,
28,2036.0938980839321,-245.8780928473948,917.6295349746149,13,no_signal,,UNKNOWN,UNKNOWN,
28,2042.0938980839321,-245.8780928473948,917.6295349746149,14,no_signal,,UNKNOWN,UNKNOWN,
28,2048.093898083932,-245.8780928473948,917.6295349746149,16,no_signal,,UNKNOWN,UNKNOWN,
28,2054.093898083932,-245.8780928473948,917.6295349746149,20,no_signal,,UNKNOWN,UNKNOWN,
29,2157.44513522289,245.8780928473947,917.6295349746149,20,no_signal,,UNKNOWN,UNKNOWN,
29,2163.44513522289,245.8780928473947,917.6295349746149,5,no_signal,,UNKNOWN,UNKNOWN,
29,2169.44513522289,245.8780928473947,917.6295349746149,9,no_signal,,UNKNOWN,UNKNOWN,
29,2175.44513522289,245.8780928473947,917.6295349746149,13,no_signal,,UNKNOWN,UNKNOWN,
29,2181.44513522289,245.8780928473947,917.6295349746149,14,no_signal,,UNKNOWN,UNKNOWN,
29,2187.44513522289,245.8780928473947,917.6295349746149,16,no_signal,,UNKNOWN,UNKNOWN,
29,2193.44513522289,245.8780928473947,917.6295349746149,19,no_signal,,UNKNOWN,UNKNOWN,
30,2296.7963723618477,671.7514421272202,671.7514421272202,19,no_signal,,UNKNOWN,UNKNOWN,
30,2302.7963723618477,671.7514421272202,671.7514421272202,5,no_signal,,UNKNOWN,UNKNOWN,
30,2308.7963723618477,671.7514421272202,671.7514421272202,9,no_signal,,UNKNOWN,UNKNOWN,
30,2314.7963723618477,671.7514421272202,671.7514421272202,13,no_signal,,UNKNOWN,UNKNOWN,
30,2320.7963723618477,671.7514421272202,671.7514421272202,14,no_signal,,UNKNOWN,UNKNOWN,
30,2326.7963723618477,671.7514421272202,671.7514421272202,16,no_signal,,UNKNOWN,UNKNOWN,
30,2332.7963723618477,671.7514421272202,671.7514421272202,20,no_signal,,UNKNOWN,UNKNOWN,
31,2534.516024577374,1619.4675050769004,934.9999999999999,20,no_signal,,UNKNOWN,UNKNOWN,
31,2540.516024577374,1619.4675050769004,934.9999999999999,5,no_signal,,UNKNOWN,UNKNOWN,
31,2546.516024577374,1619.4675050769004,934.9999999999999,9,no_signal,,UNKNOWN,UNKNOWN,
31,2552.516024577374,1619.4675050769004,934.9999999999999,13,no_signal,,UNKNOWN,UNKNOWN,
31,2558.516024577374,1619.4675050769004,934.9999999999999,14,no_signal,,UNKNOWN,UNKNOWN,
31,2564.516024577374,1619.4675050769004,934.9999999999999,16,no_signal,,UNKNOWN,UNKNOWN,
31,2570.516024577374,1619.4675050769004,934.9999999999999,19,direction,263.77,UNKNOWN,ACTIVE,263.77
32,2770.1126703140594,1870.0,0.0,5,direction,171.48,UNKNOWN,ACTIVE,171.48
32,2776.1126703140594,1870.0,0.0,9,no_signal,,UNKNOWN,UNKNOWN,
32,2782.1126703140594,1870.0,0.0,13,no_signal,,UNKNOWN,UNKNOWN,
32,2788.1126703140594,1870.0,0.0,14,no_signal,,UNKNOWN,UNKNOWN,
32,2794.1126703140594,1870.0,0.0,16,no_signal,,UNKNOWN,UNKNOWN,
32,2800.1126703140594,1870.0,0.0,20,no_signal,,UNKNOWN,UNKNOWN,
33,2998.709316050745,1619.4675050768997,-935.0000000000008,20,no_signal,,UNKNOWN,UNKNOWN,
33,3004.709316050745,1619.4675050768997,-935.0000000000008,9,no_signal,,UNKNOWN,UNKNOWN,
33,3010.709316050745,1619.4675050768997,-935.0000000000008,13,no_signal,,UNKNOWN,UNKNOWN,
33,3016.709316050745,1619.4675050768997,-935.0000000000008,14,no_signal,,UNKNOWN,UNKNOWN,
33,3022.709316050745,1619.4675050768997,-935.0000000000008,16,no_signal,,UNKNOWN,UNKNOWN,
34,3221.3059617874305,935.0000000000002,-1619.4675050769001,16,no_signal,,UNKNOWN,UNKNOWN,
34,3227.3059617874305,935.0000000000002,-1619.4675050769001,9,no_signal,,UNKNOWN,UNKNOWN,
34,3233.3059617874305,935.0000000000002,-1619.4675050769001,13,no_signal,,UNKNOWN,UNKNOWN,
34,3239.3059617874305,935.0000000000002,-1619.4675050769001,14,no_signal,,UNKNOWN,UNKNOWN,
34,3245.3059617874305,935.0000000000002,-1619.4675050769001,20,no_signal,,UNKNOWN,UNKNOWN,
35,3443.9026075241163,-3.4351342716083257e-13,-1870.0,20,no_signal,,UNKNOWN,UNKNOWN,
35,3449.9026075241163,-3.4351342716083257e-13,-1870.0,9,direction,150.08,UNKNOWN,ACTIVE,150.08
36,3494.9026075241163,-173.34453821559558,-1770.2419373142097,9,direction,150.23,ACTIVE,ACTIVE,150.23
37,3539.9026075241163,-346.94964808822084,-1670.9380309151475,9,direction,151.42,ACTIVE,ACTIVE,151.42
38,3584.9026075241163,-522.5796514712763,-1575.260959933287,9,direction,150.2,ACTIVE,ACTIVE,150.2
39,3625.9072985267467,-679.9235150950683,-1487.788947639011,9,direction,146.67,ACTIVE,ACTIVE,146.67
40,3635.150810737995,-697.8519708102853,-1476.4419051678258,9,no_signal,,ACTIVE,ACTIVE,
41,3643.3334448964315,-711.2983125966979,-1467.931623314437,9,no_signal,,ACTIVE,ACTIVE,
42,3649.9247619756497,-718.0214834899043,-1463.6764823877425,9,no_signal,,ACTIVE,ACTIVE,
43,3655.720420515259,-721.3830689365075,-1461.5489119243953,9,no_signal,,ACTIVE,ACTIVE,
44,3661.118249785063,-723.063861659809,-1460.4851266927217,9,no_signal,,ACTIVE,ACTIVE,
45,3666.5160790548675,-724.7446543831106,-1459.421341461048,9,no_signal,,ACTIVE,ACTIVE,
46,3684.2466156886135,-692.9183127987459,-1404.2965008178862,9,no_signal,,ACTIVE,ACTIVE,
47,3695.6118840054864,-708.8314835909282,-1431.8589211394672,9,no_signal,,ACTIVE,ACTIVE,
48,3703.794518163923,-716.7880689870194,-1445.6401313002575,9,no_signal,,ACTIVE,ACTIVE,
49,3710.385835243141,-720.766361685065,-1452.5307363806528,9,no_signal,,ACTIVE,ACTIVE,
50,3716.1814937827503,-722.7555080340878,-1455.9760389208504,9,no_signal,,ACTIVE,ACTIVE,
51,3721.579323052555,-723.7500812085992,-1457.6986901909493,9,no_signal,,ACTIVE,ACTIVE,
52,3739.115680219525,-756.5709959674754,-1404.2965008178862,9,no_signal,,ACTIVE,ACTIVE,
53,3750.480948536398,-740.657825175293,-1431.8589211394672,9,no_signal,,ACTIVE,ACTIVE,
57,3915.349012211015,-715.5537742151139,-829.2377086663797,8,direction,131.3,ACTIVE,ACTIVE,131.3
58,3960.349012211015,-847.5541078073013,-678.9848819656776,8,direction,130.97,ACTIVE,ACTIVE,130.97
59,4005.349012211015,-978.6868626203562,-527.9742842741936,8,direction,130.51,ACTIVE,ACTIVE,130.51
60,4035.9213147743512,-1061.8851292031754,-430.88352829101814,8,direction,130.57,ACTIVE,ACTIVE,130.57
61,4056.2759021708557,-1111.952275851534,-372.6824571718879,8,direction,129.01,ACTIVE,ACTIVE,129.01
62,4070.3844953535095,-1140.893426163886,-337.51753768136484,8,direction,127.8,ACTIVE,ACTIVE,127.8
63,4077.815446028307,-1153.0004761534597,-336.44172629807076,8,direction,123.25,ACTIVE,READY,123.25
65,4179.555160443589,-934.8203025303312,14.451013046655532,1,no_signal,,ACTIVE,ACTIVE,
66,4216.56056163312,-802.3010197615422,104.15765899341432,1,no_signal,,ACTIVE,ACTIVE,
67,4245.56056163312,-742.3010197615422,208.08070744754693,1,no_signal,,ACTIVE,ACTIVE,
68,4251.906127444935,-743.7900831374443,208.9571111900779,17,direction,116.54,ACTIVE,ACTIVE,116.54
69,4269.905925735392,-713.0455514494931,260.4804335458787,1,direction,108.39,ACTIVE,ACTIVE,108.39
70,4282.754018899298,-724.0945323594817,292.88922124904593,10,direction,101.79,ACTIVE,ACTIVE,101.79
71,4341.022885269553,-538.8742994859275,477.26472158749783,12,direction,93.32,ACTIVE,ACTIVE,93.32
72,4386.022885269553,-550.4568015820663,676.9290540186882,12,direction,91.7,ACTIVE,ACTIVE,91.7
73,4421.148045290475,-556.4276267819553,827.436465476022,12,direction,91.83,ACTIVE,ACTIVE,91.83
74,4444.1802160143225,-559.9015909338086,917.5303670366789,12,direction,93.36,ACTIVE,ACTIVE,93.36
75,4460.255665406971,-562.6870296740528,972.8375167756832,12,direction,92.03,ACTIVE,ACTIVE,92.03
76,4471.860062277632,-564.2554183960075,1005.8222345620565,12,direction,92.06,ACTIVE,ACTIVE,92.06
77,4480.86645876742,-565.3182433957826,1025.8260023035239,12,direction,92.17,ACTIVE,ACTIVE,92.17
78,4489.0342036580905,-566.1650444710225,1041.6420738843,12,direction,91.99,ACTIVE,ACTIVE,91.99
79,4496.561071025556,-566.824072475097,1054.2592110163473,12,direction,91.54,ACTIVE,ACTIVE,91.54
80,4503.548031894122,-567.2643516484643,1064.1842546726618,12,direction,92.46,ACTIVE,READY,92.46
82,4568.003487093596,-784.1450207748052,963.0051695541689,18,direction,141.7,ACTIVE,ACTIVE,141.7
83,4601.658219591602,-896.4477945027711,1051.9738684111944,18,direction,142.6,ACTIVE,ACTIVE,142.6
84,4623.577035340372,-963.5123730628812,1103.534516788381,18,direction,143.12,ACTIVE,ACTIVE,143.12
85,4638.637400575007,-1003.6397512199972,1133.8671269397018,18,direction,141.45,ACTIVE,ACTIVE,141.45
86,4649.775279008061,-1027.8139835158456,1152.773350369574,18,direction,140.89,ACTIVE,ACTIVE,140.89
87,4658.477288626259,-1042.3368818806607,1164.2497306096968,18,direction,140.99,ACTIVE,ACTIVE,140.99
88,4665.701022968098,-1051.0530212941803,1171.152901931704,18,direction,142.45,ACTIVE,ACTIVE,142.45
89,4672.343362806168,-1057.4875951136305,1176.2546921424887,18,near,,ACTIVE,READY,
91,4752.815304844345,-1077.1397012673856,829.4513429839004,15,direction,186.42,ACTIVE,READY,186.42
93,4811.171510037282,-1064.0513306518894,726.9856421891052,17,direction,325.87,ACTIVE,ACTIVE,325.87
94,4825.158905485899,-1026.9388521039216,701.6480049714808,17,direction,325.75,ACTIVE,ACTIVE,325.75
95,4835.594227017635,-1004.5549600163286,686.2360168179418,17,direction,325.29,ACTIVE,READY,325.29
97,4872.085279670203,-893.2575634608745,699.7187740935815,10,direction,46.29,ACTIVE,READY,46.29
99,4926.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
100,4931.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
101,4936.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
102,4941.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
103,4946.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
104,4951.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
105,4956.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
106,4961.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
107,4966.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
108,4971.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
109,4976.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
110,4981.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
111,4986.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
112,4991.984036141709,-839.238920263241,640.0528688825841,1,no_signal,,ACTIVE,ACTIVE,
115,5241.739762454409,24.721866671982355,658.5371235936607,3,direction,30.52,ACTIVE,ACTIVE,30.52
116,5286.739762454409,197.01225540026172,760.1049430635026,3,direction,31.7,ACTIVE,READY,31.7
118,5476.953643237674,761.0449282535486,879.1364886574739,11,direction,270.73,ACTIVE,READY,270.73
120,5651.190975994044,893.7070279617933,78.30919553612782,4,direction,280.33,ACTIVE,ACTIVE,280.33
121,5696.190975994044,929.5704982786294,-118.44906095348793,4,direction,280.67,ACTIVE,ACTIVE,280.67
122,5741.190975994044,966.6009172988595,-314.99103628493253,4,direction,280.57,ACTIVE,ACTIVE,280.57
123,5747.190975994044,966.6009172988595,-314.99103628493253,2,direction,37.34,ACTIVE,ACTIVE,37.34
124,5792.190975994044,1125.6109627637925,-193.6823167251253,2,direction,35.77,ACTIVE,ACTIVE,35.77
125,5835.484972101536,1279.9391735156253,-80.35289947984639,2,direction,35.83,ACTIVE,ACTIVE,35.83
126,5863.841927985419,1374.2278214529545,-11.444731791313828,2,direction,36.17,ACTIVE,ACTIVE,36.17
127,5883.1182386482205,1431.96591760028,30.527144588026722,2,direction,37.51,ACTIVE,ACTIVE,37.51
128,5895.8615654135165,1463.075858980622,53.57382075109821,2,direction,38.0,ACTIVE,ACTIVE,38.0
129,5904.398605763255,1474.4143168436478,59.26185351237524,5,near,,ACTIVE,READY,
131,5924.715178534825,1505.2104937645313,94.21265739807863,19,no_signal,,ACTIVE,ACTIVE,
132,5934.373464920611,1520.6085822249731,111.68805934093032,19,no_signal,,ACTIVE,ACTIVE,
133,5941.702608113504,1528.3076264551942,120.42576031235618,19,no_signal,,ACTIVE,ACTIVE,
134,5947.86717970995,1532.1571485703046,124.7946107980691,19,no_signal,,ACTIVE,ACTIVE,
135,5953.449465508173,1534.0819096278597,126.97903604092556,19,no_signal,,ACTIVE,ACTIVE,
136,5958.7406084072845,1535.0442901566373,128.0712486623538,19,no_signal,,ACTIVE,ACTIVE,
137,5964.0317513063965,1536.006670685415,129.16346128378203,19,no_signal,,ACTIVE,ACTIVE,
138,6017.0317513063965,1416.006670685415,-78.6826356244832,19,no_signal,,ACTIVE,ACTIVE,
139,6046.0317513063965,1476.006670685415,25.240412829649415,19,no_signal,,ACTIVE,ACTIVE,
140,6063.0317513063965,1506.006670685415,77.20193705671572,19,no_signal,,ACTIVE,ACTIVE,
141,6074.0317513063965,1521.006670685415,103.18269917024887,19,no_signal,,ACTIVE,ACTIVE,
