step,virtual_time,channel,r_mec
16,660.9327638333111,12,750.2259540309764
16,660.9327638333111,17,750.2259540309758
17,666.9327638333111,1,750.253973841122
17,666.9327638333111,3,731.006460160609
17,666.9327638333111,4,750.2260056291946
17,666.9327638333111,6,27.756527760432547
17,666.9327638333111,8,750.2277753267351
17,666.9327638333111,11,22.311876962504556
17,666.9327638333111,12,750.2259540309764
17,666.9327638333111,17,750.2259540309758
18,672.9327638333111,1,750.253973841122
18,672.9327638333111,3,731.006460160609
18,672.9327638333111,4,750.2260056291946
18,672.9327638333111,6,27.756527760432547
18,672.9327638333111,8,750.2277753267351
18,672.9327638333111,11,22.311876962504556
18,672.9327638333111,12,750.2259540309764
18,672.9327638333111,17,750.2259540309758
19,678.9327638333111,1,750.253973841122
19,678.9327638333111,3,731.006460160609
19,678.9327638333111,4,750.2260056291946
19,678.9327638333111,6,27.756527760432547
19,678.9327638333111,8,750.2277753267351
19,678.9327638333111,11,22.311876962504556
19,678.9327638333111,12,750.2259540309764
19,678.9327638333111,17,750.2259540309758
20,843.284000972269,1,750.253973841122
20,843.284000972269,2,500.34757399344875
20,843.284000972269,3,731.006460160609
20,843.284000972269,4,750.2260056291946
20,843.284000972269,6,27.756527760432547
20,843.284000972269,8,750.2277753267351
20,843.284000972269,11,22.311876962504556
20,843.284000972269,12,750.2259540309764
20,843.284000972269,17,750.2259540309758
21,1000.635238111227,1,750.253973841122
21,1000.635238111227,2,500.34757399344875
21,1000.635238111227,3,731.006460160609
21,1000.635238111227,4,750.2260056291946
21,1000.635238111227,6,27.756527760432547
21,1000.635238111227,8,750.2277753267351
21,1000.635238111227,11,22.311876962504556
21,1000.635238111227,12,750.2259540309764
21,1000.635238111227,17,750.2259540309758
22,1157.9864752501849,1,750.253973841122
22,1157.9864752501849,2,500.34757399344875
22,1157.9864752501849,3,731.006460160609
22,1157.9864752501849,4,750.2260056291946
22,1157.9864752501849,6,27.756527760432547
22,1157.9864752501849,8,750.2277753267351
22,1157.9864752501849,11,22.311876962504556
22,1157.9864752501849,12,750.2259540309764
22,1157.9864752501849,17,750.2259540309758
23,1315.3377123891426,1,750.253973841122
23,1315.3377123891426,2,500.34757399344875
23,1315.3377123891426,3,731.006460160609
23,1315.3377123891426,4,750.2260056291946
23,1315.3377123891426,6,27.756527760432547
23,1315.3377123891426,8,750.2277753267351
23,1315.3377123891426,11,22.311876962504556
23,1315.3377123891426,12,750.2259540309764
23,1315.3377123891426,17,750.2259540309758
24,1472.6889495281005,1,750.253973841122
24,1472.6889495281005,2,500.34757399344875
24,1472.6889495281005,3,731.006460160609
24,1472.6889495281005,4,750.2260056291946
24,1472.6889495281005,6,27.756527760432547
24,1472.6889495281005,8,750.2277753267351
24,1472.6889495281005,11,22.311876962504556
24,1472.6889495281005,12,750.2259540309764
24,1472.6889495281005,17,750.2259540309758
25,1630.0401866670584,1,750.253973841122
25,1630.0401866670584,2,500.34757399344875
25,1630.0401866670584,3,731.006460160609
25,1630.0401866670584,4,750.2260056291946
25,1630.0401866670584,6,27.756527760432547
25,1630.0401866670584,8,750.2277753267351
25,1630.0401866670584,10,750.2259540309759
25,1630.0401866670584,11,22.311876962504556
25,1630.0401866670584,12,750.2259540309764
25,1630.0401866670584,15,750.2328830642185
25,1630.0401866670584,17,750.2259540309758
26,1775.3914238060163,1,750.253973841122
26,1775.3914238060163,2,500.34757399344875
26,1775.3914238060163,3,731.006460160609
26,1775.3914238060163,4,750.2260056291946
26,1775.3914238060163,6,27.756527760432547
26,1775.3914238060163,8,750.2277753267351
26,1775.3914238060163,10,750.2259540309759
26,1775.3914238060163,11,22.311876962504556
26,1775.3914238060163,12,750.2259540309764
26,1775.3914238060163,15,750.2328830642185
26,1775.3914238060163,17,750.2259540309758
26,1775.3914238060163,18,601.9117917531753
27,1914.7426609449742,1,750.253973841122
27,1914.7426609449742,2,500.34757399344875
27,1914.7426609449742,3,731.006460160609
27,1914.7426609449742,4,750.2260056291946
27,1914.7426609449742,6,27.756527760432547
27,1914.7426609449742,8,750.2277753267351
27,1914.7426609449742,10,750.2259540309759
27,1914.7426609449742,11,22.311876962504556
27,1914.7426609449742,12,750.2259540309764
27,1914.7426609449742,15,750.2328830642185
27,1914.7426609449742,17,750.2259540309758
27,1914.7426609449742,18,601.9117917531753
28,2054.093898083932,1,750.253973841122
28,2054.093898083932,2,500.34757399344875
28,2054.093898083932,3,731.006460160609
28,2054.093898083932,4,750.2260056291946
28,2054.093898083932,6,27.756527760432547
28,2054.093898083932,8,750.2277753267351
28,2054.093898083932,10,750.2259540309759
28,2054.093898083932,11,22.311876962504556
28,2054.093898083932,12,750.2259540309764
28,2054.093898083932,15,750.2328830642185
28,2054.093898083932,17,750.2259540309758
28,2054.093898083932,18,601.9117917531753
29,2193.44513522289,1,750.253973841122
29,2193.44513522289,2,500.34757399344875
29,2193.44513522289,3,731.006460160609
29,2193.44513522289,4,750.2260056291946
29,2193.44513522289,6,27.756527760432547
29,2193.44513522289,8,750.2277753267351
29,2193.44513522289,10,750.2259540309759
29,2193.44513522289,11,22.311876962504556
29,2193.44513522289,12,750.2259540309764
29,2193.44513522289,15,750.2328830642185
29,2193.44513522289,17,750.2259540309758
29,2193.44513522289,18,601.9117917531753
30,2332.7963723618477,1,750.253973841122
30,2332.7963723618477,2,500.34757399344875
30,2332.7963723618477,3,731.006460160609
30,2332.7963723618477,4,750.2260056291946
30,2332.7963723618477,6,27.756527760432547
30,2332.7963723618477,8,750.2277753267351
30,2332.7963723618477,10,750.2259540309759
30,2332.7963723618477,11,22.311876962504556
30,2332.7963723618477,12,750.2259540309764
30,2332.7963723618477,15,750.2328830642185
30,2332.7963723618477,17,750.2259540309758
30,2332.7963723618477,18,601.9117917531753
31,2570.516024577374,1,750.253973841122
31,2570.516024577374,2,500.34757399344875
31,2570.516024577374,3,731.006460160609
31,2570.516024577374,4,750.2260056291946
31,2570.516024577374,6,27.756527760432547
31,2570.516024577374,8,750.2277753267351
31,2570.516024577374,10,750.2259540309759
31,2570.516024577374,11,22.311876962504556
31,2570.516024577374,12,750.2259540309764
31,2570.516024577374,15,750.2328830642185
31,2570.516024577374,17,750.2259540309758
31,2570.516024577374,18,601.9117917531753
31,2570.516024577374,19,690.3271167936917
32,2800.1126703140594,1,750.253973841122
32,2800.1126703140594,2,500.34757399344875
32,2800.1126703140594,3,731.006460160609
32,2800.1126703140594,4,750.2260056291946
32,2800.1126703140594,5,715.0866523662627
32,2800.1126703140594,6,27.756527760432547
32,2800.1126703140594,8,750.2277753267351
32,2800.1126703140594,10,750.2259540309759
32,2800.1126703140594,11,22.311876962504556
32,2800.1126703140594,12,750.2259540309764
32,2800.1126703140594,15,750.2328830642185
32,2800.1126703140594,17,750.2259540309758
32,2800.1126703140594,18,601.9117917531753
32,2800.1126703140594,19,690.3271167936917
33,3022.709316050745,1,750.253973841122
33,3022.709316050745,2,500.34757399344875
33,3022.709316050745,3,731.006460160609
33,3022.709316050745,4,750.2260056291946
33,3022.709316050745,5,715.0866523662627
33,3022.709316050745,6,27.756527760432547
33,3022.709316050745,8,750.2277753267351
33,3022.709316050745,10,750.2259540309759
33,3022.709316050745,11,22.311876962504556
33,3022.709316050745,12,750.2259540309764
33,3022.709316050745,15,750.2328830642185
33,3022.709316050745,17,750.2259540309758
33,3022.709316050745,18,601.9117917531753
33,3022.709316050745,19,690.3271167936917
34,3245.3059617874305,1,750.253973841122
34,3245.3059617874305,2,500.34757399344875
34,3245.3059617874305,3,731.006460160609
34,3245.3059617874305,4,750.2260056291946
34,3245.3059617874305,5,715.0866523662627
34,3245.3059617874305,6,27.756527760432547
34,3245.3059617874305,8,750.2277753267351
34,3245.3059617874305,10,750.2259540309759
34,3245.3059617874305,11,22.311876962504556
34,3245.3059617874305,12,750.2259540309764
34,3245.3059617874305,15,750.2328830642185
34,3245.3059617874305,17,750.2259540309758
34,3245.3059617874305,18,601.9117917531753
34,3245.3059617874305,19,690.3271167936917
35,3449.9026075241163,1,750.253973841122
35,3449.9026075241163,2,500.34757399344875
35,3449.9026075241163,3,731.006460160609
35,3449.9026075241163,4,750.2260056291946
35,3449.9026075241163,5,715.0866523662627
35,3449.9026075241163,6,27.756527760432547
35,3449.9026075241163,8,750.2277753267351
35,3449.9026075241163,9,678.0363845058614
35,3449.9026075241163,10,750.2259540309759
35,3449.9026075241163,11,22.311876962504556
35,3449.9026075241163,12,750.2259540309764
35,3449.9026075241163,15,750.2328830642185
35,3449.9026075241163,17,750.2259540309758
35,3449.9026075241163,18,601.9117917531753
35,3449.9026075241163,19,690.3271167936917
36,3494.9026075241163,1,750.253973841122
36,3494.9026075241163,2,500.34757399344875
36,3494.9026075241163,3,731.006460160609
36,3494.9026075241163,4,750.2260056291946
36,3494.9026075241163,5,715.0866523662627
36,3494.9026075241163,6,27.756527760432547
36,3494.9026075241163,8,750.2277753267351
36,3494.9026075241163,9,650.2116374552907
36,3494.9026075241163,10,750.2259540309759
36,3494.9026075241163,11,22.311876962504556
36,3494.9026075241163,12,750.2259540309764
36,3494.9026075241163,15,750.2328830642185
36,3494.9026075241163,17,750.2259540309758
36,3494.9026075241163,18,601.9117917531753
36,3494.9026075241163,19,690.3271167936917
37,3539.9026075241163,1,750.253973841122
37,3539.9026075241163,2,500.34757399344875
37,3539.9026075241163,3,731.006460160609
37,3539.9026075241163,4,750.2260056291946
37,3539.9026075241163,5,715.0866523662627
37,3539.9026075241163,6,27.756527760432547
37,3539.9026075241163,8,750.2277753267351
37,3539.9026075241163,9,550.0778754223429
37,3539.9026075241163,10,750.2259540309759
37,3539.9026075241163,11,22.311876962504556
37,3539.9026075241163,12,750.2259540309764
37,3539.9026075241163,15,750.2328830642185
37,3539.9026075241163,17,750.2259540309758
37,3539.9026075241163,18,601.9117917531753
37,3539.9026075241163,19,690.3271167936917
38,3584.9026075241163,1,750.253973841122
38,3584.9026075241163,2,500.34757399344875
38,3584.9026075241163,3,731.006460160609
38,3584.9026075241163,4,750.2260056291946
38,3584.9026075241163,5,715.0866523662627
38,3584.9026075241163,6,27.756527760432547
38,3584.9026075241163,8,750.2277753267351
38,3584.9026075241163,9,450.0586375328928
38,3584.9026075241163,10,750.2259540309759
38,3584.9026075241163,11,22.311876962504556
38,3584.9026075241163,12,750.2259540309764
38,3584.9026075241163,15,750.2328830642185
38,3584.9026075241163,17,750.2259540309758
38,3584.9026075241163,18,601.9117917531753
38,3584.9026075241163,19,690.3271167936917
39,3625.9072985267467,1,750.253973841122
39,3625.9072985267467,2,500.34757399344875
39,3625.9072985267467,3,731.006460160609
39,3625.9072985267467,4,750.2260056291946
39,3625.9072985267467,5,715.0866523662627
39,3625.9072985267467,6,27.756527760432547
39,3625.9072985267467,8,750.2277753267351
39,3625.9072985267467,9,53.04390264060787
39,3625.9072985267467,10,750.2259540309759
39,3625.9072985267467,11,22.311876962504556
39,3625.9072985267467,12,750.2259540309764
39,3625.9072985267467,15,750.2328830642185
39,3625.9072985267467,17,750.2259540309758
39,3625.9072985267467,18,601.9117917531753
39,3625.9072985267467,19,690.3271167936917
40,3635.150810737995,1,750.253973841122
40,3635.150810737995,2,500.34757399344875
40,3635.150810737995,3,731.006460160609
40,3635.150810737995,4,750.2260056291946
40,3635.150810737995,5,715.0866523662627
40,3635.150810737995,6,27.756527760432547
40,3635.150810737995,8,750.2277753267351
40,3635.150810737995,9,53.04390264060787
40,3635.150810737995,10,750.2259540309759
40,3635.150810737995,11,22.311876962504556
40,3635.150810737995,12,750.2259540309764
40,3635.150810737995,15,750.2328830642185
40,3635.150810737995,17,750.2259540309758
40,3635.150810737995,18,601.9117917531753
40,3635.150810737995,19,690.3271167936917
41,3643.3334448964315,1,750.253973841122
41,3643.3334448964315,2,500.34757399344875
41,3643.3334448964315,3,731.006460160609
41,3643.3334448964315,4,750.2260056291946
41,3643.3334448964315,5,715.0866523662627
41,3643.3334448964315,6,27.756527760432547
41,3643.3334448964315,8,750.2277753267351
41,3643.3334448964315,9,53.04390264060787
41,3643.3334448964315,10,750.2259540309759
41,3643.3334448964315,11,22.311876962504556
41,3643.3334448964315,12,750.2259540309764
41,3643.3334448964315,15,750.2328830642185
41,3643.3334448964315,17,750.2259540309758
41,3643.3334448964315,18,601.9117917531753
41,3643.3334448964315,19,690.3271167936917
42,3649.9247619756497,1,750.253973841122
42,3649.9247619756497,2,500.34757399344875
42,3649.9247619756497,3,731.006460160609
42,3649.9247619756497,4,750.2260056291946
42,3649.9247619756497,5,715.0866523662627
42,3649.9247619756497,6,27.756527760432547
42,3649.9247619756497,8,750.2277753267351
42,3649.9247619756497,9,53.04390264060787
42,3649.9247619756497,10,750.2259540309759
42,3649.9247619756497,11,22.311876962504556
42,3649.9247619756497,12,750.2259540309764
42,3649.9247619756497,15,750.2328830642185
42,3649.9247619756497,17,750.2259540309758
42,3649.9247619756497,18,601.9117917531753
42,3649.9247619756497,19,690.3271167936917
43,3655.720420515259,1,750.253973841122
43,3655.720420515259,2,500.34757399344875
43,3655.720420515259,3,731.006460160609
43,3655.720420515259,4,750.2260056291946
43,3655.720420515259,5,715.0866523662627
43,3655.720420515259,6,27.756527760432547
43,3655.720420515259,8,750.2277753267351
43,3655.720420515259,9,53.04390264060787
43,3655.720420515259,10,750.2259540309759
43,3655.720420515259,11,22.311876962504556
43,3655.720420515259,12,750.2259540309764
43,3655.720420515259,15,750.2328830642185
43,3655.720420515259,17,750.2259540309758
43,3655.720420515259,18,601.9117917531753
43,3655.720420515259,19,690.3271167936917
44,3661.118249785063,1,750.253973841122
44,3661.118249785063,2,500.34757399344875
44,3661.118249785063,3,731.006460160609
44,3661.118249785063,4,750.2260056291946
44,3661.118249785063,5,715.0866523662627
44,3661.118249785063,6,27.756527760432547
44,3661.118249785063,8,750.2277753267351
44,3661.118249785063,9,53.04390264060787
44,3661.118249785063,10,750.2259540309759
44,3661.118249785063,11,22.311876962504556
44,3661.118249785063,12,750.2259540309764
44,3661.118249785063,15,750.2328830642185
44,3661.118249785063,17,750.2259540309758
44,3661.118249785063,18,601.9117917531753
44,3661.118249785063,19,690.3271167936917
45,3666.5160790548675,1,750.253973841122
45,3666.5160790548675,2,500.34757399344875
45,3666.5160790548675,3,731.006460160609
45,3666.5160790548675,4,750.2260056291946
45,3666.5160790548675,5,715.0866523662627
45,3666.5160790548675,6,27.756527760432547
45,3666.5160790548675,8,750.2277753267351
45,3666.5160790548675,9,53.04390264060787
45,3666.5160790548675,10,750.2259540309759
45,3666.5160790548675,11,22.311876962504556
45,3666.5160790548675,12,750.2259540309764
45,3666.5160790548675,15,750.2328830642185
45,3666.5160790548675,17,750.2259540309758
45,3666.5160790548675,18,601.9117917531753
45,3666.5160790548675,19,690.3271167936917
46,3684.2466156886135,1,750.253973841122
46,3684.2466156886135,2,500.34757399344875
46,3684.2466156886135,3,731.006460160609
46,3684.2466156886135,4,750.2260056291946
46,3684.2466156886135,5,715.0866523662627
46,3684.2466156886135,6,27.756527760432547
46,3684.2466156886135,8,750.2277753267351
46,3684.2466156886135,9,53.04390264060787
46,3684.2466156886135,10,750.2259540309759
46,3684.2466156886135,11,22.311876962504556
46,3684.2466156886135,12,750.2259540309764
46,3684.2466156886135,15,750.2328830642185
46,3684.2466156886135,17,750.2259540309758
46,3684.2466156886135,18,601.9117917531753
46,3684.2466156886135,19,690.3271167936917
47,3695.6118840054864,1,750.253973841122
47,3695.6118840054864,2,500.34757399344875
47,3695.6118840054864,3,731.006460160609
47,3695.6118840054864,4,750.2260056291946
47,3695.6118840054864,5,715.0866523662627
47,3695.6118840054864,6,27.756527760432547
47,3695.6118840054864,8,750.2277753267351
47,3695.6118840054864,9,53.04390264060787
47,3695.6118840054864,10,750.2259540309759
47,3695.6118840054864,11,22.311876962504556
47,3695.6118840054864,12,750.2259540309764
47,3695.6118840054864,15,750.2328830642185
47,3695.6118840054864,17,750.2259540309758
47,3695.6118840054864,18,601.9117917531753
47,3695.6118840054864,19,690.3271167936917
48,3703.794518163923,1,750.253973841122
48,3703.794518163923,2,500.34757399344875
48,3703.794518163923,3,731.006460160609
48,3703.794518163923,4,750.2260056291946
48,3703.794518163923,5,715.0866523662627
48,3703.794518163923,6,27.756527760432547
48,3703.794518163923,8,750.2277753267351
48,3703.794518163923,9,53.04390264060787
48,3703.794518163923,10,750.2259540309759
48,3703.794518163923,11,22.311876962504556
48,3703.794518163923,12,750.2259540309764
48,3703.794518163923,15,750.2328830642185
48,3703.794518163923,17,750.2259540309758
48,3703.794518163923,18,601.9117917531753
48,3703.794518163923,19,690.3271167936917
49,3710.385835243141,1,750.253973841122
49,3710.385835243141,2,500.34757399344875
49,3710.385835243141,3,731.006460160609
49,3710.385835243141,4,750.2260056291946
49,3710.385835243141,5,715.0866523662627
49,3710.385835243141,6,27.756527760432547
49,3710.385835243141,8,750.2277753267351
49,3710.385835243141,9,53.04390264060787
49,3710.385835243141,10,750.2259540309759
49,3710.385835243141,11,22.311876962504556
49,3710.385835243141,12,750.2259540309764
49,3710.385835243141,15,750.2328830642185
49,3710.385835243141,17,750.2259540309758
49,3710.385835243141,18,601.9117917531753
49,3710.385835243141,19,690.3271167936917
50,3716.1814937827503,1,750.253973841122
50,3716.1814937827503,2,500.34757399344875
50,3716.1814937827503,3,731.006460160609
50,3716.1814937827503,4,750.2260056291946
50,3716.1814937827503,5,715.0866523662627
50,3716.1814937827503,6,27.756527760432547
50,3716.1814937827503,8,750.2277753267351
50,3716.1814937827503,9,53.04390264060787
50,3716.1814937827503,10,750.2259540309759
50,3716.1814937827503,11,22.311876962504556
50,3716.1814937827503,12,750.2259540309764
50,3716.1814937827503,15,750.2328830642185
50,3716.1814937827503,17,750.2259540309758
50,3716.1814937827503,18,601.9117917531753
50,3716.1814937827503,19,690.3271167936917
51,3721.579323052555,1,750.253973841122
51,3721.579323052555,2,500.34757399344875
51,3721.579323052555,3,731.006460160609
51,3721.579323052555,4,750.2260056291946
51,3721.579323052555,5,715.0866523662627
51,3721.579323052555,6,27.756527760432547
51,3721.579323052555,8,750.2277753267351
51,3721.579323052555,9,53.04390264060787
51,3721.579323052555,10,750.2259540309759
51,3721.579323052555,11,22.311876962504556
51,3721.579323052555,12,750.2259540309764
51,3721.579323052555,15,750.2328830642185
51,3721.579323052555,17,750.2259540309758
51,3721.579323052555,18,601.9117917531753
51,3721.579323052555,19,690.3271167936917
52,3739.115680219525,1,750.253973841122
52,3739.115680219525,2,500.34757399344875
52,3739.115680219525,3,731.006460160609
52,3739.115680219525,4,750.2260056291946
52,3739.115680219525,5,715.0866523662627
52,3739.115680219525,6,27.756527760432547
52,3739.115680219525,8,750.2277753267351
52,3739.115680219525,9,53.04390264060787
52,3739.115680219525,10,750.2259540309759
52,3739.115680219525,11,22.311876962504556
52,3739.115680219525,12,750.2259540309764
52,3739.115680219525,15,750.2328830642185
52,3739.115680219525,17,750.2259540309758
52,3739.115680219525,18,601.9117917531753
52,3739.115680219525,19,690.3271167936917
53,3750.480948536398,1,750.253973841122
53,3750.480948536398,2,500.34757399344875
53,3750.480948536398,3,731.006460160609
53,3750.480948536398,4,750.2260056291946
53,3750.480948536398,5,715.0866523662627
53,3750.480948536398,6,27.756527760432547
53,3750.480948536398,8,750.2277753267351
53,3750.480948536398,9,53.04390264060787
53,3750.480948536398,10,750.2259540309759
53,3750.480948536398,11,22.311876962504556
53,3750.480948536398,12,750.2259540309764
53,3750.480948536398,15,750.2328830642185
53,3750.480948536398,17,750.2259540309758
53,3750.480948536398,18,601.9117917531753
53,3750.480948536398,19,690.3271167936917
54,3757.7579179002164,1,750.253973841122
54,3757.7579179002164,2,500.34757399344875
54,3757.7579179002164,3,731.006460160609
54,3757.7579179002164,4,750.2260056291946
54,3757.7579179002164,5,715.0866523662627
54,3757.7579179002164,6,27.756527760432547
54,3757.7579179002164,8,750.2277753267351
54,3757.7579179002164,9,53.04390264060787
54,3757.7579179002164,10,750.2259540309759
54,3757.7579179002164,11,22.311876962504556
54,3757.7579179002164,12,750.2259540309764
54,3757.7579179002164,15,750.2328830642185
54,3757.7579179002164,17,750.2259540309758
54,3757.7579179002164,18,601.9117917531753
54,3757.7579179002164,19,690.3271167936917
55,3767.6861211304918,1,750.253973841122
55,3767.6861211304918,2,500.34757399344875
55,3767.6861211304918,3,731.006460160609
55,3767.6861211304918,4,750.2260056291946
55,3767.6861211304918,5,715.0866523662627
55,3767.6861211304918,6,27.756527760432547
55,3767.6861211304918,8,750.2277753267351
55,3767.6861211304918,9,53.04390264060787
55,3767.6861211304918,10,750.2259540309759
55,3767.6861211304918,11,22.311876962504556
55,3767.6861211304918,12,750.2259540309764
55,3767.6861211304918,15,750.2328830642185
55,3767.6861211304918,17,750.2259540309758
55,3767.6861211304918,18,601.9117917531753
55,3767.6861211304918,19,690.3271167936917
56,3779.614324360767,1,750.253973841122
56,3779.614324360767,2,500.34757399344875
56,3779.614324360767,3,731.006460160609
56,3779.614324360767,4,750.2260056291946
56,3779.614324360767,5,715.0866523662627
56,3779.614324360767,6,27.756527760432547
56,3779.614324360767,8,750.2277753267351
56,3779.614324360767,10,750.2259540309759
56,3779.614324360767,11,22.311876962504556
56,3779.614324360767,12,750.2259540309764
56,3779.614324360767,15,750.2328830642185
56,3779.614324360767,17,750.2259540309758
56,3779.614324360767,18,601.9117917531753
56,3779.614324360767,19,690.3271167936917
57,3915.349012211015,1,750.253973841122
57,3915.349012211015,2,500.34757399344875
57,3915.349012211015,3,731.006460160609
57,3915.349012211015,4,750.2260056291946
57,3915.349012211015,5,715.0866523662627
57,3915.349012211015,6,27.756527760432547
57,3915.349012211015,8,33.32693759259615
57,3915.349012211015,10,750.2259540309759
57,3915.349012211015,11,22.311876962504556
57,3915.349012211015,12,750.2259540309764
57,3915.349012211015,15,750.2328830642185
57,3915.349012211015,17,750.2259540309758
57,3915.349012211015,18,601.9117917531753
57,3915.349012211015,19,690.3271167936917
58,3960.349012211015,1,750.253973841122
58,3960.349012211015,2,500.34757399344875
58,3960.349012211015,3,731.006460160609
58,3960.349012211015,4,750.2260056291946
58,3960.349012211015,5,715.0866523662627
58,3960.349012211015,6,27.756527760432547
58,3960.349012211015,8,30.18819182885317
58,3960.349012211015,10,750.2259540309759
58,3960.349012211015,11,22.311876962504556
58,3960.349012211015,12,750.2259540309764
58,3960.349012211015,15,750.2328830642185
58,3960.349012211015,17,750.2259540309758
58,3960.349012211015,18,601.9117917531753
58,3960.349012211015,19,690.3271167936917
59,4005.349012211015,1,750.253973841122
59,4005.349012211015,2,500.34757399344875
59,4005.349012211015,3,731.006460160609
59,4005.349012211015,4,750.2260056291946
59,4005.349012211015,5,715.0866523662627
59,4005.349012211015,6,27.756527760432547
59,4005.349012211015,8,27.321644130959346
59,4005.349012211015,10,750.2259540309759
59,4005.349012211015,11,22.311876962504556
59,4005.349012211015,12,750.2259540309764
59,4005.349012211015,15,750.2328830642185
59,4005.349012211015,17,750.2259540309758
59,4005.349012211015,18,601.9117917531753
59,4005.349012211015,19,690.3271167936917
60,4035.9213147743512,1,750.253973841122
60,4035.9213147743512,2,500.34757399344875
60,4035.9213147743512,3,731.006460160609
60,4035.9213147743512,4,750.2260056291946
60,4035.9213147743512,5,715.0866523662627
60,4035.9213147743512,6,27.756527760432547
60,4035.9213147743512,8,25.853737350652807
60,4035.9213147743512,10,750.2259540309759
60,4035.9213147743512,11,22.311876962504556
60,4035.9213147743512,12,750.2259540309764
60,4035.9213147743512,15,750.2328830642185
60,4035.9213147743512,17,750.2259540309758
60,4035.9213147743512,18,601.9117917531753
60,4035.9213147743512,19,690.3271167936917
61,4056.2759021708557,1,750.253973841122
61,4056.2759021708557,2,500.34757399344875
61,4056.2759021708557,3,731.006460160609
61,4056.2759021708557,4,750.2260056291946
61,4056.2759021708557,5,715.0866523662627
