step,virtual_time_before,virtual_time_after,action_type,target_x,target_y,channel,policy_mode,reason_code,movement_distance,movement_time,switch_time,action_time
3,513.166587,519.166587,measure,329.6105782427565,480.94569450431976,7,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,519.166587,525.166587,measure,329.6105782427565,480.94569450431976,8,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,525.166587,531.166587,measure,329.6105782427565,480.94569450431976,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,531.166587,537.166587,measure,329.6105782427565,480.94569450431976,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,537.166587,543.166587,measure,329.6105782427565,480.94569450431976,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,543.166587,549.166587,measure,329.6105782427565,480.94569450431976,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,549.166587,555.166587,measure,329.6105782427565,480.94569450431976,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,555.166587,561.166587,measure,329.6105782427565,480.94569450431976,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,561.166587,567.166587,measure,329.6105782427565,480.94569450431976,16,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,567.166587,573.166587,measure,329.6105782427565,480.94569450431976,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,573.166587,579.166587,measure,329.6105782427565,480.94569450431976,18,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
3,579.166587,585.166587,measure,329.6105782427565,480.94569450431976,20,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
4,585.166587,788.817382,measure,991.8900349304911,-259.2835779774374,20,active_localization,nbv:opportunistic,993.253973,198.650795,0.0,5.0
4,788.817382,794.817382,measure,991.8900349304911,-259.2835779774374,18,active_localization,nbv,0.0,0.0,1.0,5.0
4,794.817382,800.817382,measure,991.8900349304911,-259.2835779774374,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,800.817382,806.817382,measure,991.8900349304911,-259.2835779774374,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,806.817382,812.817382,measure,991.8900349304911,-259.2835779774374,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,812.817382,818.817382,measure,991.8900349304911,-259.2835779774374,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,818.817382,824.817382,measure,991.8900349304911,-259.2835779774374,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,824.817382,830.817382,measure,991.8900349304911,-259.2835779774374,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,830.817382,836.817382,measure,991.8900349304911,-259.2835779774374,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,836.817382,842.817382,measure,991.8900349304911,-259.2835779774374,8,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,842.817382,848.817382,measure,991.8900349304911,-259.2835779774374,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,848.817382,854.817382,measure,991.8900349304911,-259.2835779774374,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,854.817382,860.817382,measure,991.8900349304911,-259.2835779774374,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,860.817382,866.817382,measure,991.8900349304911,-259.2835779774374,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,866.817382,872.817382,measure,991.8900349304911,-259.2835779774374,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,872.817382,878.817382,measure,991.8900349304911,-259.2835779774374,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,878.817382,884.817382,measure,991.8900349304911,-259.2835779774374,16,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,884.817382,890.817382,measure,991.8900349304911,-259.2835779774374,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,890.817382,896.817382,measure,991.8900349304911,-259.2835779774374,19,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
5,896.817382,969.896907,clear,1264.845391323848,-55.89744939511423,8,ready_clear,clear,340.397626,68.079525,0.0,5.0
5,969.896907,974.896907,measure,1264.845391323848,-55.89744939511423,19,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
5,974.896907,980.896907,measure,1264.845391323848,-55.89744939511423,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,980.896907,986.896907,measure,1264.845391323848,-55.89744939511423,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,986.896907,992.896907,measure,1264.845391323848,-55.89744939511423,5,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,992.896907,998.896907,measure,1264.845391323848,-55.89744939511423,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,998.896907,1004.896907,measure,1264.845391323848,-55.89744939511423,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1004.896907,1010.896907,measure,1264.845391323848,-55.89744939511423,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1010.896907,1016.896907,measure,1264.845391323848,-55.89744939511423,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1016.896907,1022.896907,measure,1264.845391323848,-55.89744939511423,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1022.896907,1028.896907,measure,1264.845391323848,-55.89744939511423,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1028.896907,1034.896907,measure,1264.845391323848,-55.89744939511423,16,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1034.896907,1040.896907,measure,1264.845391323848,-55.89744939511423,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1040.896907,1046.896907,measure,1264.845391323848,-55.89744939511423,18,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
5,1046.896907,1052.896907,measure,1264.845391323848,-55.89744939511423,20,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1052.896907,1112.861885,clear,1166.9034708769086,-312.67770659164285,16,ready_clear,clear,274.82489,54.964978,0.0,5.0
6,1112.861885,1117.861885,measure,1166.9034708769086,-312.67770659164285,20,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
6,1117.861885,1123.861885,measure,1166.9034708769086,-312.67770659164285,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1123.861885,1129.861885,measure,1166.9034708769086,-312.67770659164285,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1129.861885,1135.861885,measure,1166.9034708769086,-312.67770659164285,5,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1135.861885,1141.861885,measure,1166.9034708769086,-312.67770659164285,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1141.861885,1147.861885,measure,1166.9034708769086,-312.67770659164285,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1147.861885,1153.861885,measure,1166.9034708769086,-312.67770659164285,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1153.861885,1159.861885,measure,1166.9034708769086,-312.67770659164285,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1159.861885,1165.861885,measure,1166.9034708769086,-312.67770659164285,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1165.861885,1171.861885,measure,1166.9034708769086,-312.67770659164285,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1171.861885,1177.861885,measure,1166.9034708769086,-312.67770659164285,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
6,1177.861885,1183.861885,measure,1166.9034708769086,-312.67770659164285,19,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1183.861885,1252.908667,clear,1486.623260656329,-294.5389732716703,18,ready_clear,clear,320.233911,64.046782,0.0,5.0
7,1252.908667,1257.908667,measure,1486.623260656329,-294.5389732716703,19,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
7,1257.908667,1263.908667,measure,1486.623260656329,-294.5389732716703,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1263.908667,1269.908667,measure,1486.623260656329,-294.5389732716703,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1269.908667,1275.908667,measure,1486.623260656329,-294.5389732716703,5,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1275.908667,1281.908667,measure,1486.623260656329,-294.5389732716703,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1281.908667,1287.908667,measure,1486.623260656329,-294.5389732716703,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1287.908667,1293.908667,measure,1486.623260656329,-294.5389732716703,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1293.908667,1299.908667,measure,1486.623260656329,-294.5389732716703,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1299.908667,1305.908667,measure,1486.623260656329,-294.5389732716703,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1305.908667,1311.908667,measure,1486.623260656329,-294.5389732716703,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1311.908667,1317.908667,measure,1486.623260656329,-294.5389732716703,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
7,1317.908667,1323.908667,measure,1486.623260656329,-294.5389732716703,20,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
8,1323.908667,1569.076038,measure,364.88383735405506,-723.1528081298027,20,active_localization,nbv:opportunistic,1200.836855,240.167371,0.0,5.0
8,1569.076038,1575.076038,measure,364.88383735405506,-723.1528081298027,14,active_localization,nbv,0.0,0.0,1.0,5.0
8,1575.076038,1581.076038,measure,364.88383735405506,-723.1528081298027,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1581.076038,1587.076038,measure,364.88383735405506,-723.1528081298027,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1587.076038,1593.076038,measure,364.88383735405506,-723.1528081298027,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1593.076038,1599.076038,measure,364.88383735405506,-723.1528081298027,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1599.076038,1605.076038,measure,364.88383735405506,-723.1528081298027,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1605.076038,1611.076038,measure,364.88383735405506,-723.1528081298027,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1611.076038,1617.076038,measure,364.88383735405506,-723.1528081298027,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1617.076038,1623.076038,measure,364.88383735405506,-723.1528081298027,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1623.076038,1629.076038,measure,364.88383735405506,-723.1528081298027,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1629.076038,1635.076038,measure,364.88383735405506,-723.1528081298027,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1635.076038,1641.076038,measure,364.88383735405506,-723.1528081298027,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1641.076038,1647.076038,measure,364.88383735405506,-723.1528081298027,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1647.076038,1653.076038,measure,364.88383735405506,-723.1528081298027,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
8,1653.076038,1659.076038,measure,364.88383735405506,-723.1528081298027,19,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1659.076038,1825.920697,measure,-156.5162811107694,-1342.0100296653654,19,active_localization,nbv:opportunistic,809.223297,161.844659,0.0,5.0
9,1825.920697,1831.920697,measure,-156.5162811107694,-1342.0100296653654,11,active_localization,nbv,0.0,0.0,1.0,5.0
9,1831.920697,1837.920697,measure,-156.5162811107694,-1342.0100296653654,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1837.920697,1843.920697,measure,-156.5162811107694,-1342.0100296653654,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1843.920697,1849.920697,measure,-156.5162811107694,-1342.0100296653654,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1849.920697,1855.920697,measure,-156.5162811107694,-1342.0100296653654,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1855.920697,1861.920697,measure,-156.5162811107694,-1342.0100296653654,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1861.920697,1867.920697,measure,-156.5162811107694,-1342.0100296653654,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1867.920697,1873.920697,measure,-156.5162811107694,-1342.0100296653654,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1873.920697,1879.920697,measure,-156.5162811107694,-1342.0100296653654,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1879.920697,1885.920697,measure,-156.5162811107694,-1342.0100296653654,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1885.920697,1891.920697,measure,-156.5162811107694,-1342.0100296653654,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1891.920697,1897.920697,measure,-156.5162811107694,-1342.0100296653654,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1897.920697,1903.920697,measure,-156.5162811107694,-1342.0100296653654,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1903.920697,1909.920697,measure,-156.5162811107694,-1342.0100296653654,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
9,1909.920697,1915.920697,measure,-156.5162811107694,-1342.0100296653654,20,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,1915.920697,1940.216806,clear,-62.63120771837254,-1319.7819325218059,5,ready_clear,clear,96.480544,19.296109,0.0,5.0
10,1940.216806,1945.216806,measure,-62.63120771837254,-1319.7819325218059,20,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
10,1945.216806,1951.216806,measure,-62.63120771837254,-1319.7819325218059,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1951.216806,1957.216806,measure,-62.63120771837254,-1319.7819325218059,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1957.216806,1963.216806,measure,-62.63120771837254,-1319.7819325218059,7,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1963.216806,1969.216806,measure,-62.63120771837254,-1319.7819325218059,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1969.216806,1975.216806,measure,-62.63120771837254,-1319.7819325218059,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1975.216806,1981.216806,measure,-62.63120771837254,-1319.7819325218059,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1981.216806,1987.216806,measure,-62.63120771837254,-1319.7819325218059,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1987.216806,1993.216806,measure,-62.63120771837254,-1319.7819325218059,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1993.216806,1999.216806,measure,-62.63120771837254,-1319.7819325218059,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,1999.216806,2005.216806,measure,-62.63120771837254,-1319.7819325218059,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
10,2005.216806,2011.216806,measure,-62.63120771837254,-1319.7819325218059,19,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2011.216806,2259.933567,clear,-487.42886249703656,-177.6377007094049,3,ready_clear,clear,1218.583807,243.716761,0.0,5.0
11,2259.933567,2264.933567,measure,-487.42886249703656,-177.6377007094049,19,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
11,2264.933567,2270.933567,measure,-487.42886249703656,-177.6377007094049,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2270.933567,2276.933567,measure,-487.42886249703656,-177.6377007094049,2,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2276.933567,2282.933567,measure,-487.42886249703656,-177.6377007094049,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2282.933567,2288.933567,measure,-487.42886249703656,-177.6377007094049,6,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2288.933567,2294.933567,measure,-487.42886249703656,-177.6377007094049,7,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2294.933567,2300.933567,measure,-487.42886249703656,-177.6377007094049,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2300.933567,2306.933567,measure,-487.42886249703656,-177.6377007094049,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2306.933567,2312.933567,measure,-487.42886249703656,-177.6377007094049,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2312.933567,2318.933567,measure,-487.42886249703656,-177.6377007094049,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2318.933567,2324.933567,measure,-487.42886249703656,-177.6377007094049,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2324.933567,2330.933567,measure,-487.42886249703656,-177.6377007094049,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2330.933567,2336.933567,measure,-487.42886249703656,-177.6377007094049,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
11,2336.933567,2342.933567,measure,-487.42886249703656,-177.6377007094049,20,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2342.933567,2405.290304,clear,-724.4563128193042,-339.0776894416567,7,ready_clear,clear,286.783685,57.356737,0.0,5.0
12,2405.290304,2410.290304,measure,-724.4563128193042,-339.0776894416567,20,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
12,2410.290304,2416.290304,measure,-724.4563128193042,-339.0776894416567,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2416.290304,2422.290304,measure,-724.4563128193042,-339.0776894416567,2,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2422.290304,2428.290304,measure,-724.4563128193042,-339.0776894416567,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2428.290304,2434.290304,measure,-724.4563128193042,-339.0776894416567,6,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2434.290304,2440.290304,measure,-724.4563128193042,-339.0776894416567,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2440.290304,2446.290304,measure,-724.4563128193042,-339.0776894416567,11,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2446.290304,2452.290304,measure,-724.4563128193042,-339.0776894416567,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2452.290304,2458.290304,measure,-724.4563128193042,-339.0776894416567,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2458.290304,2464.290304,measure,-724.4563128193042,-339.0776894416567,14,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2464.290304,2470.290304,measure,-724.4563128193042,-339.0776894416567,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2470.290304,2476.290304,measure,-724.4563128193042,-339.0776894416567,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
12,2476.290304,2482.290304,measure,-724.4563128193042,-339.0776894416567,19,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2482.290304,2680.944385,clear,-621.2278872924286,623.6743395608909,2,ready_clear,clear,968.270405,193.654081,0.0,5.0
13,2680.944385,2685.944385,measure,-621.2278872924286,623.6743395608909,19,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
13,2685.944385,2691.944385,measure,-621.2278872924286,623.6743395608909,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2691.944385,2697.944385,measure,-621.2278872924286,623.6743395608909,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2697.944385,2703.944385,measure,-621.2278872924286,623.6743395608909,6,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2703.944385,2709.944385,measure,-621.2278872924286,623.6743395608909,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2709.944385,2715.944385,measure,-621.2278872924286,623.6743395608909,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2715.944385,2721.944385,measure,-621.2278872924286,623.6743395608909,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2721.944385,2727.944385,measure,-621.2278872924286,623.6743395608909,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2727.944385,2733.944385,measure,-621.2278872924286,623.6743395608909,17,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
13,2733.944385,2739.944385,measure,-621.2278872924286,623.6743395608909,20,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2739.944385,2822.28139,clear,-896.9826912744778,352.5939181423156,6,ready_clear,clear,386.685023,77.337005,0.0,5.0
14,2822.28139,2827.28139,measure,-896.9826912744778,352.5939181423156,20,ready_clear,clear:opportunistic,0.0,0.0,0.0,5.0
14,2827.28139,2833.28139,measure,-896.9826912744778,352.5939181423156,1,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2833.28139,2839.28139,measure,-896.9826912744778,352.5939181423156,4,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2839.28139,2845.28139,measure,-896.9826912744778,352.5939181423156,9,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2845.28139,2851.28139,measure,-896.9826912744778,352.5939181423156,12,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2851.28139,2857.28139,measure,-896.9826912744778,352.5939181423156,13,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
14,2857.28139,2863.28139,measure,-896.9826912744778,352.5939181423156,15,ready_clear,clear:opportunistic,0.0,0.0,1.0,5.0
