step,virtual_time_before,virtual_time_after,action_type,target_x,target_y,channel,policy_mode,reason_code,movement_distance,movement_time,switch_time,action_time
2,362.0,368.0,measure,917.6295349746149,245.8780928473947,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,368.0,374.0,measure,917.6295349746149,245.8780928473947,10,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,374.0,380.0,measure,917.6295349746149,245.8780928473947,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,380.0,386.0,measure,917.6295349746149,245.8780928473947,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,386.0,392.0,measure,917.6295349746149,245.8780928473947,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,392.0,398.0,measure,917.6295349746149,245.8780928473947,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,398.0,404.0,measure,917.6295349746149,245.8780928473947,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,404.0,410.0,measure,917.6295349746149,245.8780928473947,16,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,410.0,416.0,measure,917.6295349746149,245.8780928473947,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,416.0,422.0,measure,917.6295349746149,245.8780928473947,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
2,422.0,428.0,measure,917.6295349746149,245.8780928473947,19,certificate,q4_sparse25,0.0,0.0,1.0,5.0
3,428.0,545.333405,measure,1229.5692411717994,-221.20163053524738,19,active_localization,nbv:opportunistic,561.667026,112.333405,0.0,5.0
3,545.333405,551.333405,measure,1229.5692411717994,-221.20163053524738,10,active_localization,nbv,0.0,0.0,1.0,5.0
3,551.333405,557.333405,measure,1229.5692411717994,-221.20163053524738,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,557.333405,563.333405,measure,1229.5692411717994,-221.20163053524738,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,563.333405,569.333405,measure,1229.5692411717994,-221.20163053524738,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,569.333405,575.333405,measure,1229.5692411717994,-221.20163053524738,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,575.333405,581.333405,measure,1229.5692411717994,-221.20163053524738,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,581.333405,587.333405,measure,1229.5692411717994,-221.20163053524738,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,587.333405,593.333405,measure,1229.5692411717994,-221.20163053524738,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,593.333405,599.333405,measure,1229.5692411717994,-221.20163053524738,8,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,599.333405,605.333405,measure,1229.5692411717994,-221.20163053524738,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,605.333405,611.333405,measure,1229.5692411717994,-221.20163053524738,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,611.333405,617.333405,measure,1229.5692411717994,-221.20163053524738,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,617.333405,623.333405,measure,1229.5692411717994,-221.20163053524738,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,623.333405,629.333405,measure,1229.5692411717994,-221.20163053524738,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,629.333405,635.333405,measure,1229.5692411717994,-221.20163053524738,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,635.333405,641.333405,measure,1229.5692411717994,-221.20163053524738,16,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,641.333405,647.333405,measure,1229.5692411717994,-221.20163053524738,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,647.333405,653.333405,measure,1229.5692411717994,-221.20163053524738,18,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
3,653.333405,659.333405,measure,1229.5692411717994,-221.20163053524738,20,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
4,659.333405,726.916249,measure,917.6295349746149,-245.87809284739464,20,certificate,q4_sparse25,312.914218,62.582844,0.0,5.0
4,726.916249,732.916249,measure,917.6295349746149,-245.87809284739464,1,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,732.916249,738.916249,measure,917.6295349746149,-245.87809284739464,2,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,738.916249,744.916249,measure,917.6295349746149,-245.87809284739464,3,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,744.916249,750.916249,measure,917.6295349746149,-245.87809284739464,4,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,750.916249,756.916249,measure,917.6295349746149,-245.87809284739464,5,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,756.916249,762.916249,measure,917.6295349746149,-245.87809284739464,6,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,762.916249,768.916249,measure,917.6295349746149,-245.87809284739464,7,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,768.916249,774.916249,measure,917.6295349746149,-245.87809284739464,8,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,774.916249,780.916249,measure,917.6295349746149,-245.87809284739464,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,780.916249,786.916249,measure,917.6295349746149,-245.87809284739464,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,786.916249,792.916249,measure,917.6295349746149,-245.87809284739464,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,792.916249,798.916249,measure,917.6295349746149,-245.87809284739464,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,798.916249,804.916249,measure,917.6295349746149,-245.87809284739464,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,804.916249,810.916249,measure,917.6295349746149,-245.87809284739464,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,810.916249,816.916249,measure,917.6295349746149,-245.87809284739464,16,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,816.916249,822.916249,measure,917.6295349746149,-245.87809284739464,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,822.916249,828.916249,measure,917.6295349746149,-245.87809284739464,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
4,828.916249,834.916249,measure,917.6295349746149,-245.87809284739464,19,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,834.916249,938.267486,measure,671.75144212722,-671.7514421272203,19,certificate,q4_sparse25,491.756186,98.351237,0.0,5.0
5,938.267486,944.267486,measure,671.75144212722,-671.7514421272203,1,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,944.267486,950.267486,measure,671.75144212722,-671.7514421272203,2,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,950.267486,956.267486,measure,671.75144212722,-671.7514421272203,3,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,956.267486,962.267486,measure,671.75144212722,-671.7514421272203,4,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,962.267486,968.267486,measure,671.75144212722,-671.7514421272203,5,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,968.267486,974.267486,measure,671.75144212722,-671.7514421272203,6,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,974.267486,980.267486,measure,671.75144212722,-671.7514421272203,7,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,980.267486,986.267486,measure,671.75144212722,-671.7514421272203,8,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,986.267486,992.267486,measure,671.75144212722,-671.7514421272203,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,992.267486,998.267486,measure,671.75144212722,-671.7514421272203,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,998.267486,1004.267486,measure,671.75144212722,-671.7514421272203,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1004.267486,1010.267486,measure,671.75144212722,-671.7514421272203,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1010.267486,1016.267486,measure,671.75144212722,-671.7514421272203,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1016.267486,1022.267486,measure,671.75144212722,-671.7514421272203,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1022.267486,1028.267486,measure,671.75144212722,-671.7514421272203,16,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1028.267486,1034.267486,measure,671.75144212722,-671.7514421272203,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1034.267486,1040.267486,measure,671.75144212722,-671.7514421272203,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
5,1040.267486,1046.267486,measure,671.75144212722,-671.7514421272203,20,certificate,q4_sparse25,0.0,0.0,1.0,5.0
6,1046.267486,1195.450301,measure,85.37773538984538,-1091.1354880764052,20,active_localization,nbv:opportunistic,720.914074,144.182815,0.0,5.0
6,1195.450301,1201.450301,measure,85.37773538984538,-1091.1354880764052,16,active_localization,nbv,0.0,0.0,1.0,5.0
6,1201.450301,1207.450301,measure,85.37773538984538,-1091.1354880764052,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1207.450301,1213.450301,measure,85.37773538984538,-1091.1354880764052,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1213.450301,1219.450301,measure,85.37773538984538,-1091.1354880764052,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1219.450301,1225.450301,measure,85.37773538984538,-1091.1354880764052,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1225.450301,1231.450301,measure,85.37773538984538,-1091.1354880764052,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1231.450301,1237.450301,measure,85.37773538984538,-1091.1354880764052,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1237.450301,1243.450301,measure,85.37773538984538,-1091.1354880764052,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1243.450301,1249.450301,measure,85.37773538984538,-1091.1354880764052,8,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1249.450301,1255.450301,measure,85.37773538984538,-1091.1354880764052,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1255.450301,1261.450301,measure,85.37773538984538,-1091.1354880764052,10,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1261.450301,1267.450301,measure,85.37773538984538,-1091.1354880764052,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1267.450301,1273.450301,measure,85.37773538984538,-1091.1354880764052,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1273.450301,1279.450301,measure,85.37773538984538,-1091.1354880764052,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1279.450301,1285.450301,measure,85.37773538984538,-1091.1354880764052,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1285.450301,1291.450301,measure,85.37773538984538,-1091.1354880764052,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1291.450301,1297.450301,measure,85.37773538984538,-1091.1354880764052,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1297.450301,1303.450301,measure,85.37773538984538,-1091.1354880764052,18,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
6,1303.450301,1309.450301,measure,85.37773538984538,-1091.1354880764052,19,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
7,1309.450301,1361.721722,measure,245.87809284739427,-917.629534974615,19,certificate,q4_sparse25,236.357104,47.271421,0.0,5.0
7,1361.721722,1367.721722,measure,245.87809284739427,-917.629534974615,1,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1367.721722,1373.721722,measure,245.87809284739427,-917.629534974615,2,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1373.721722,1379.721722,measure,245.87809284739427,-917.629534974615,3,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1379.721722,1385.721722,measure,245.87809284739427,-917.629534974615,4,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1385.721722,1391.721722,measure,245.87809284739427,-917.629534974615,5,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1391.721722,1397.721722,measure,245.87809284739427,-917.629534974615,6,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1397.721722,1403.721722,measure,245.87809284739427,-917.629534974615,7,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1403.721722,1409.721722,measure,245.87809284739427,-917.629534974615,8,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1409.721722,1415.721722,measure,245.87809284739427,-917.629534974615,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1415.721722,1421.721722,measure,245.87809284739427,-917.629534974615,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1421.721722,1427.721722,measure,245.87809284739427,-917.629534974615,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1427.721722,1433.721722,measure,245.87809284739427,-917.629534974615,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1433.721722,1439.721722,measure,245.87809284739427,-917.629534974615,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1439.721722,1445.721722,measure,245.87809284739427,-917.629534974615,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1445.721722,1451.721722,measure,245.87809284739427,-917.629534974615,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1451.721722,1457.721722,measure,245.87809284739427,-917.629534974615,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
7,1457.721722,1463.721722,measure,245.87809284739427,-917.629534974615,20,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1463.721722,1567.072959,measure,-245.87809284739458,-917.6295349746149,20,certificate,q4_sparse25,491.756186,98.351237,0.0,5.0
8,1567.072959,1573.072959,measure,-245.87809284739458,-917.6295349746149,1,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1573.072959,1579.072959,measure,-245.87809284739458,-917.6295349746149,2,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1579.072959,1585.072959,measure,-245.87809284739458,-917.6295349746149,3,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1585.072959,1591.072959,measure,-245.87809284739458,-917.6295349746149,4,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1591.072959,1597.072959,measure,-245.87809284739458,-917.6295349746149,5,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1597.072959,1603.072959,measure,-245.87809284739458,-917.6295349746149,6,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1603.072959,1609.072959,measure,-245.87809284739458,-917.6295349746149,7,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1609.072959,1615.072959,measure,-245.87809284739458,-917.6295349746149,8,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1615.072959,1621.072959,measure,-245.87809284739458,-917.6295349746149,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1621.072959,1627.072959,measure,-245.87809284739458,-917.6295349746149,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1627.072959,1633.072959,measure,-245.87809284739458,-917.6295349746149,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1633.072959,1639.072959,measure,-245.87809284739458,-917.6295349746149,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1639.072959,1645.072959,measure,-245.87809284739458,-917.6295349746149,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1645.072959,1651.072959,measure,-245.87809284739458,-917.6295349746149,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1651.072959,1657.072959,measure,-245.87809284739458,-917.6295349746149,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1657.072959,1663.072959,measure,-245.87809284739458,-917.6295349746149,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
8,1663.072959,1669.072959,measure,-245.87809284739458,-917.6295349746149,19,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1669.072959,1772.424196,measure,-671.7514421272203,-671.7514421272201,19,certificate,q4_sparse25,491.756186,98.351237,0.0,5.0
9,1772.424196,1778.424196,measure,-671.7514421272203,-671.7514421272201,1,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1778.424196,1784.424196,measure,-671.7514421272203,-671.7514421272201,2,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1784.424196,1790.424196,measure,-671.7514421272203,-671.7514421272201,3,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1790.424196,1796.424196,measure,-671.7514421272203,-671.7514421272201,4,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1796.424196,1802.424196,measure,-671.7514421272203,-671.7514421272201,5,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1802.424196,1808.424196,measure,-671.7514421272203,-671.7514421272201,6,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1808.424196,1814.424196,measure,-671.7514421272203,-671.7514421272201,7,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1814.424196,1820.424196,measure,-671.7514421272203,-671.7514421272201,8,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1820.424196,1826.424196,measure,-671.7514421272203,-671.7514421272201,9,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1826.424196,1832.424196,measure,-671.7514421272203,-671.7514421272201,11,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1832.424196,1838.424196,measure,-671.7514421272203,-671.7514421272201,12,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1838.424196,1844.424196,measure,-671.7514421272203,-671.7514421272201,13,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1844.424196,1850.424196,measure,-671.7514421272203,-671.7514421272201,14,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1850.424196,1856.424196,measure,-671.7514421272203,-671.7514421272201,15,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1856.424196,1862.424196,measure,-671.7514421272203,-671.7514421272201,17,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1862.424196,1868.424196,measure,-671.7514421272203,-671.7514421272201,18,certificate,q4_sparse25,0.0,0.0,1.0,5.0
9,1868.424196,1874.424196,measure,-671.7514421272203,-671.7514421272201,20,certificate,q4_sparse25,0.0,0.0,1.0,5.0
10,1874.424196,2026.128821,measure,-1081.8561279235832,-63.581793870935655,20,active_localization,nbv:opportunistic,733.523125,146.704625,0.0,5.0
10,2026.128821,2032.128821,measure,-1081.8561279235832,-63.581793870935655,12,active_localization,nbv,0.0,0.0,1.0,5.0
10,2032.128821,2038.128821,measure,-1081.8561279235832,-63.581793870935655,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2038.128821,2044.128821,measure,-1081.8561279235832,-63.581793870935655,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2044.128821,2050.128821,measure,-1081.8561279235832,-63.581793870935655,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2050.128821,2056.128821,measure,-1081.8561279235832,-63.581793870935655,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2056.128821,2062.128821,measure,-1081.8561279235832,-63.581793870935655,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2062.128821,2068.128821,measure,-1081.8561279235832,-63.581793870935655,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2068.128821,2074.128821,measure,-1081.8561279235832,-63.581793870935655,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2074.128821,2080.128821,measure,-1081.8561279235832,-63.581793870935655,8,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2080.128821,2086.128821,measure,-1081.8561279235832,-63.581793870935655,9,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2086.128821,2092.128821,measure,-1081.8561279235832,-63.581793870935655,10,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2092.128821,2098.128821,measure,-1081.8561279235832,-63.581793870935655,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2098.128821,2104.128821,measure,-1081.8561279235832,-63.581793870935655,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2104.128821,2110.128821,measure,-1081.8561279235832,-63.581793870935655,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2110.128821,2116.128821,measure,-1081.8561279235832,-63.581793870935655,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2116.128821,2122.128821,measure,-1081.8561279235832,-63.581793870935655,16,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2122.128821,2128.128821,measure,-1081.8561279235832,-63.581793870935655,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2128.128821,2134.128821,measure,-1081.8561279235832,-63.581793870935655,18,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
10,2134.128821,2140.128821,measure,-1081.8561279235832,-63.581793870935655,19,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2140.128821,2256.308173,measure,-1155.8292304482734,487.3711871201409,19,active_localization,nbv:opportunistic,555.896759,111.179352,0.0,5.0
11,2256.308173,2262.308173,measure,-1155.8292304482734,487.3711871201409,9,active_localization,nbv,0.0,0.0,1.0,5.0
11,2262.308173,2268.308173,measure,-1155.8292304482734,487.3711871201409,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2268.308173,2274.308173,measure,-1155.8292304482734,487.3711871201409,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2274.308173,2280.308173,measure,-1155.8292304482734,487.3711871201409,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2280.308173,2286.308173,measure,-1155.8292304482734,487.3711871201409,4,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2286.308173,2292.308173,measure,-1155.8292304482734,487.3711871201409,5,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2292.308173,2298.308173,measure,-1155.8292304482734,487.3711871201409,6,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2298.308173,2304.308173,measure,-1155.8292304482734,487.3711871201409,7,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2304.308173,2310.308173,measure,-1155.8292304482734,487.3711871201409,8,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2310.308173,2316.308173,measure,-1155.8292304482734,487.3711871201409,10,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2316.308173,2322.308173,measure,-1155.8292304482734,487.3711871201409,11,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2322.308173,2328.308173,measure,-1155.8292304482734,487.3711871201409,12,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2328.308173,2334.308173,measure,-1155.8292304482734,487.3711871201409,13,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2334.308173,2340.308173,measure,-1155.8292304482734,487.3711871201409,14,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2340.308173,2346.308173,measure,-1155.8292304482734,487.3711871201409,15,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2346.308173,2352.308173,measure,-1155.8292304482734,487.3711871201409,16,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2352.308173,2358.308173,measure,-1155.8292304482734,487.3711871201409,17,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2358.308173,2364.308173,measure,-1155.8292304482734,487.3711871201409,18,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
11,2364.308173,2370.308173,measure,-1155.8292304482734,487.3711871201409,20,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
12,2370.308173,2533.590395,measure,-530.724683549957,972.7327549363874,20,active_localization,nbv:opportunistic,791.411111,158.282222,0.0,5.0
12,2533.590395,2539.590395,measure,-530.724683549957,972.7327549363874,19,active_localization,nbv,0.0,0.0,1.0,5.0
12,2539.590395,2545.590395,measure,-530.724683549957,972.7327549363874,1,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
12,2545.590395,2551.590395,measure,-530.724683549957,972.7327549363874,2,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
12,2551.590395,2557.590395,measure,-530.724683549957,972.7327549363874,3,active_localization,nbv:opportunistic,0.0,0.0,1.0,5.0
